Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
Genetic Information Processing	-Infectious Diseases	4.016	489.7	Inf	88.08	171.2	2399	70.2	114.9	247.5	32.02	63.56	184.5	52.86	76.64	115.7	54.1	72.73	106	7.496	14.85	24.06	8.047	13.6	23.33	20.68	29.33	44.91	17.8	25.56	35.59	8.852	15.46	28.35	9.52	16.83	54.04
-Transcription	-Infectious Diseases	0.09253	6.516	Inf	8.055	15.79	217.8	0.5778	1.015	1.867	0.2015	0.4308	1.256	0.705	1.159	2.099	0.7278	1.095	1.837	0.7948	1.481	2.578	0.7999	1.322	2.366	1.835	2.615	4.124	1.407	2.038	2.905	0.9169	1.592	2.792	0.8849	1.582	5.371
-Translation	-Infectious Diseases	2.438	285.5	Inf	67.41	132.2	1825	54.63	88.26	188.7	23	44.48	127.9	38.75	56.63	85.15	38.81	54.34	79.43	2.75	5.327	8.735	2.996	5.035	8.64	10.67	14.8	23.52	8.794	12.59	17.36	3.378	5.649	10.35	4.663	7.749	26.91
-Folding, Sorting and Degradation	-Infectious Diseases	0.8396	144.2	Inf	7.599	16.76	238.9	13.78	23.06	47.15	8.458	17.71	52.44	10.27	16.61	25.01	10.29	14.78	22.5	2.962	5.868	9.66	3.244	5.502	9.283	4.835	6.949	11.45	4.647	6.807	9.546	3.222	5.841	11.34	2.698	5.454	16.79
-DNA Maintenance	-Infectious Diseases	0.5519	40.87	Inf	3.524	7.618	111.9	1.888	3.14	6.739	0.465	0.9602	2.486	1.684	3.138	5.389	1.839	3.372	5.697	0.8782	1.959	2.972	0.9742	1.844	3.009	3.284	5.034	7.852	2.697	4.058	5.641	1.292	2.358	3.953	0.9944	1.894	5.761
-RNA Family	-Infectious Diseases	0	0	NaN	1.075e-07	2.003e-07	3.14e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Infectious Diseases	0.119	12.52	Inf	1.286	2.624	41.06	1.613	2.654	5.76	0.6583	1.361	3.614	1.007	1.536	2.468	0.8503	1.249	1.957	0.4916	1.008	1.766	0.515	0.8912	1.833	1.279	2.034	3.603	1.329	2.068	3.213	0.7139	1.223	2.314	0.998	1.982	7.4
-Signal Transduction	-Infectious Diseases	0	0.02484	NaN	1.286	2.624	41.06	0.1882	0.3848	0.8426	0.07505	0.256	0.6685	0.3883	0.6456	1.114	0.2557	0.4473	0.8816	0.09686	0.1996	0.4621	0.1202	0.2297	0.5673	0.2181	0.5182	1.089	0.2409	0.555	0.9721	0.1891	0.4505	0.9534	0.09375	0.4695	2.214
-Signaling Molecules and Interaction	-Infectious Diseases	0.1042	12.52	Inf	3.62e-08	7.845e-08	0.02949	1.323	2.188	4.918	0.5665	1.116	3.052	0.6088	0.8736	1.324	0.5383	0.7745	1.117	0.3846	0.7583	1.285	0.3664	0.6404	1.218	0.99	1.52	2.624	1.076	1.535	2.367	0.4776	0.8041	1.668	0.88	1.496	5.286
Cellular Processes	-Infectious Diseases	0.7875	84.61	Inf	1.075	2.803	48.44	2.126	3.305	7.508	1.395	2.727	7.983	4.056	6.093	9.529	4.456	6.405	9.922	1.477	3.961	6.425	1.466	3.252	5.45	4.526	6.279	10.31	4.639	6.775	9.131	4.681	8	14.38	3.963	6.883	25.74
-Hemoglobin	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001041	0.0001705	0.0003576	0.0003122	0.0004553	0.000637	0	0	0	0.000409	0.001063	0.003681
-Vesicular Transport	-Infectious Diseases	0	0	NaN	0	0	1.1e-08	0.4299	0.696	1.634	0.1899	0.4679	1.333	0.3996	0.6605	1.761	0.4535	0.7466	1.632	0.3157	0.6687	1.118	0.3537	0.6874	1.312	0.4681	0.8045	1.378	0.544	0.8044	1.331	0.3601	0.7469	1.377	0.1698	0.7298	3.042
-Cytoskeleton	-Infectious Diseases	0.3718	36.97	Inf	0.582	1.14	15.74	0.5816	0.9234	1.921	0.5726	1.115	3.092	0.2937	0.4468	0.8387	0.3184	0.5015	0.9952	0.6581	2.263	3.845	0.5351	1.626	2.964	2.959	4.262	6.957	2.883	4.346	5.787	3.209	5.645	10.93	2.779	5.085	20.66
-Cell Motility	-Infectious Diseases	0	0	NaN	6.473e-07	0.545	11.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.4156	47.65	Inf	0.3375	0.8001	11.3	1.081	1.694	3.649	0.5664	1.131	3.168	3.152	4.992	7.248	3.356	5.076	7.164	0.3416	0.6548	1.1	0.3479	0.5639	1.028	0.5923	0.8574	1.369	0.7074	0.9694	1.408	0.4792	0.7846	1.488	0.3595	0.6492	2.101
-Cell Communication	-Infectious Diseases	0	0	NaN	0	0	0	0	0.01022	0.1328	0	0.01034	0.04937	0	0.008193	0.1354	0	0.008275	0.152	0.09862	0.2108	0.3808	0.1149	0.201	0.3692	0.2459	0.3672	0.605	0.3343	0.5072	0.8082	0.3574	0.6989	1.465	0.1023	0.1979	0.7031
Metabolism	-Infectious Diseases	7.641	885.2	Inf	78.53	158	2170	61.65	99.45	212.3	38.52	73.94	214.9	49.64	71.44	106	60.16	82.96	119	5.739	11.49	18.3	6.807	11.58	19.77	8.988	12.43	19.82	7.855	11.07	15.76	6.85	11.55	20.5	6.384	10.48	38.15
-Membrane Transport	-Infectious Diseases	0.7039	62.71	Inf	10.69	21.12	285.8	1.518	2.523	5.213	0.3556	0.7275	2.1	0.5924	1.124	2.44	0.5275	1.018	1.977	0.03984	0.09648	0.1882	0.04176	0.08872	0.1623	0.12	0.1992	0.3418	0.07904	0.124	0.2217	0.03761	0.06724	0.1265	0.01373	0.03608	0.1173
-Central Carbon Metabolism	-Infectious Diseases	3.105	228.5	Inf	14.12	30.01	397.7	22.59	35.66	77.46	12.93	25.47	74.69	18.59	27.42	48.58	16.99	24.4	40.2	1.791	3.601	5.896	2.275	3.951	6.784	1.985	2.984	4.666	1.888	2.871	4.138	2.451	4.439	7.651	2.82	4.995	16.43
-Energy Metabolism	-Infectious Diseases	0.266	12.03	Inf	3.424	9.499	131.1	2.312	4.512	12.76	1.555	4.168	17.09	1.468	3.368	8.264	1.924	4.187	9.351	0.3205	0.6757	1.668	0.3354	0.6817	1.658	0.5537	0.9145	1.656	0.3927	0.6221	1.144	0.1877	0.4011	1.022	0.09705	0.4237	1.794
-Biosynthesis	-Infectious Diseases	1.71	109.1	Inf	25.01	51.87	714.9	14.8	23.15	53.71	9.966	18.35	55.86	11.87	17.25	25.98	17.99	23.84	36.71	0.8695	1.781	3.141	1.02	1.802	3.18	1.873	2.836	4.678	1.716	2.487	3.822	1.341	2.389	4.758	0.8681	1.669	5.738
-Other Enzymes	-Infectious Diseases	2.85	243.1	Inf	24.55	48.75	733.2	19.28	31.89	72.84	11.48	24.47	68.43	13	21.66	31.96	17.49	27.52	40.45	2.331	4.63	7.668	2.779	4.518	8.194	4.02	5.382	8.073	3.573	4.729	6.789	2.324	4.31	7.987	2.295	3.913	14.56
Organismal Systems	-Infectious Diseases	0	0	NaN	0	1.517e-08	0.02828	0.2707	0.5594	1.566	0.1756	0.4489	1.535	0.3431	0.6275	1.123	0.3813	0.6471	1.267	0.9744	1.981	3.294	0.8146	1.408	2.676	1.216	1.895	2.823	1.334	2.062	3.03	0.7392	1.464	2.814	0.6267	1.752	5.834
-Immune System	-Infectious Diseases	0	0	NaN	0	0	0	0.06084	0.1966	0.5921	0.04755	0.1798	0.6059	0.04268	0.2001	0.458	0.06859	0.2229	0.4997	0.3601	0.7088	1.362	0.3728	0.6419	1.288	0.3209	0.5461	0.9072	0.3202	0.5092	0.9667	0.2073	0.5024	1.261	0.1181	0.2764	2.267
-Endocrine System	-Infectious Diseases	0	0	NaN	0	0	0	0.0004206	0.01193	0.06534	0.0001647	0.005562	0.07802	0	0.01407	0.1536	0	0.01374	0.1992	0.2862	0.578	0.9258	0.1186	0.2246	0.3954	0.1299	0.2144	0.3922	0.2419	0.3452	0.5627	0.03093	0.07569	0.2912	0.1791	0.3036	1.055
-Circulatory System	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0.02046	0	0	0.008961	0	0	0.1114	0	0	0.124	0.04338	0.09495	0.2579	0.04157	0.07997	0.2305	0.1621	0.2581	0.4445	0.2077	0.3271	0.4969	0.05287	0.1102	0.2424	0.01661	0.1526	0.6574
-Digestive System	-Infectious Diseases	0	0	NaN	0	0	0.02272	0	0.01573	0.1747	0	0.005565	0.05606	0	0.02397	0.1198	0	0.02534	0.1329	0.01514	0.04018	0.1207	0.01278	0.03415	0.1153	0.1133	0.2301	0.3888	0.08444	0.1603	0.3028	0.09002	0.1788	0.365	0.03337	0.07252	0.3028
-Excretory System	-Infectious Diseases	0	0	NaN	0	0	1.961e-08	0.0163	0.1591	0.5513	0.01342	0.1592	0.6182	0.009886	0.1873	0.4318	0.01427	0.213	0.4905	0.05662	0.179	0.4423	0.06292	0.169	0.3883	0.09815	0.1869	0.3526	0.1135	0.242	0.4712	0.06251	0.2101	0.4679	0.03095	0.1465	0.5486
-Nervous System	-Infectious Diseases	0	0	NaN	0	0	1.085e-08	0	0.01323	0.1126	0	0.005392	0.05319	0	0.01117	0.1778	0	0.01231	0.2027	0.02543	0.1329	0.359	0.02899	0.1291	0.299	0.08038	0.16	0.3021	0.06852	0.1496	0.2999	0.02826	0.09568	0.2634	0.02669	0.1024	0.4251
-Sensory System	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0.162	0	0	0.06941	0	0	0.1491	0	0	0.1541	0	0	0.0145	0	0	0.01273	0	0.00677	0.1371	0	0.006426	0.158	0.0002979	0.005508	0.02717	1.794e-11	0.0005877	0.1656
-Development	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0.07211	0	0	0.1987	0	0	0.02983	0	0	0.03764	0.0142	0.03884	0.1065	0.01454	0.03781	0.09882	0.03136	0.05037	0.3516	0.03779	0.0554	0.3898	0.04878	0.09807	0.4594	0.01999	0.04297	1.1
-Environmental Adaptation	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0.122	0	0	0.04736	0	0	0.08532	0	0	0.07618	0	0.009191	0.04191	0	0.007841	0.03943	0.0001162	0.01657	0.1026	0.0002848	0.01799	0.1084	0.00141	0.004654	0.0588	0.0003201	0.004157	0.05987
Human Diseases	-Infectious Diseases	1	2.418	NaN	1	1.015	3.138	1.857	2.594	5.198	1.556	2.243	5.416	1.997	3.677	5.864	2.361	4.372	7.277	1.73	2.619	3.86	1.726	2.435	3.501	3.472	5.054	8.623	2.726	3.871	5.895	1.875	2.856	4.975	1.574	2.251	6.199
-Cancers	-Infectious Diseases	0	0.0949	NaN	0	1.1e-08	0.03654	0.01175	0.07104	0.1623	0.005616	0.07409	0.2031	0.008235	0.04598	0.09625	0.006928	0.05195	0.116	0.104	0.2244	0.4989	0.1092	0.2095	0.4345	0.2403	0.3772	0.6336	0.2196	0.3253	0.5203	0.1209	0.2269	0.4373	0.05893	0.1192	0.4112
-Immune System Diseases	-Infectious Diseases	0	0	NaN	0	6.499e-09	0.05157	0.04576	0.1967	0.6101	0.04175	0.2531	0.876	0.2355	1.766	3.801	0.2864	2.003	4.46	0.05678	0.1234	0.2739	0.05416	0.1168	0.2358	0.8459	2.275	4.921	0.5267	1.454	3.051	0.0392	0.1568	0.3568	0.128	0.633	2.969
-Neurodegenerative Diseases	-Infectious Diseases	0	0	NaN	0	0	0	0.5838	1.234	2.88	0.3187	0.7522	2.374	0.4256	0.8164	1.357	0.7372	1.221	2.051	0.4118	0.8655	2.052	0.4753	0.8269	1.801	0.7144	1.162	2.07	0.532	0.8221	1.378	0.3754	0.7898	1.967	0.1415	0.3513	1.198
-Cardiovascular Diseases	-Infectious Diseases	0	0	NaN	0	0	0	0	0	0.007391	0	0	0.01551	0	0	0.005635	0	0	0.00727	0.01393	0.1556	0.3462	0.0143	0.09122	0.212	0.1295	0.2463	0.4386	0.0851	0.164	0.3653	0.1124	0.365	1.156	0.01207	0.09111	0.3353
-Metabolic Diseases	-Infectious Diseases	0	1.418	NaN	0	0	2.008	0	0	0.5108	0	0	0.9572	0	0	0	0	0	0	0	0	0.1691	0	0	0.2745	0.0002112	0.000824	0.2384	3.036e-05	0.0001742	0.2123	9.081e-16	0.0003018	0.9942	0	8.594e-11	0.3458
-Infectious Diseases	-Infectious Diseases	1	1	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Not Mapped	-Infectious Diseases	3.246	389.7	Inf	13.79	27.02	373	24.52	39.74	84.91	9.039	17.28	50.2	22.8	33.1	49.29	25.56	35.38	51.71	4.809	9.404	15.34	4.996	8.382	14.74	10.04	14.06	22.25	9.281	13.37	18.93	6.461	10.95	19.08	2.768	4.646	16.09
-Not Mapped	-Infectious Diseases	3.246	389.7	Inf	13.79	27.02	373	24.52	39.74	84.91	9.039	17.28	50.2	22.8	33.1	49.29	25.56	35.38	51.71	4.809	9.404	15.34	4.996	8.382	14.74	10.04	14.06	22.25	9.281	13.37	18.93	6.461	10.95	19.08	2.768	4.646	16.09
TOTAL	Not Mapped	5.064	5.064	5.064	13.4	13.4	13.4	6.623	6.623	6.623	9.318	9.318	9.318	5.825	5.825	5.825	5.748	5.748	5.748	4.816	4.816	4.816	4.906	4.906	4.906	5.067	5.067	5.067	4.859	4.859	4.859	4.697	4.697	4.697	9.498	9.498	9.498
MAPPED	Not Mapped	4.064	4.064	4.064	12.4	12.4	12.4	5.623	5.623	5.623	8.318	8.318	8.318	4.825	4.825	4.825	4.748	4.748	4.748	3.816	3.816	3.816	3.906	3.906	3.906	4.067	4.067	4.067	3.859	3.859	3.859	3.697	3.697	3.697	8.498	8.498	8.498
Genetic Information Processing	Not Mapped	1.194	1.336	1.495	6.284	6.356	6.427	2.841	2.879	2.903	3.574	3.632	3.694	2.25	2.313	2.378	2.003	2.069	2.128	1.512	1.58	1.636	1.542	1.616	1.669	1.96	2.075	2.185	1.826	1.9	1.998	1.333	1.398	1.457	3.245	3.456	3.644
-Transcription	Not Mapped	0.01672	0.03062	0.05959	0.5592	0.5844	0.6208	0.01775	0.02441	0.03051	0.0166	0.02336	0.03239	0.02648	0.03418	0.04698	0.02342	0.03006	0.04205	0.1472	0.1631	0.1902	0.1414	0.1607	0.1802	0.1767	0.1846	0.1984	0.1452	0.1522	0.1654	0.1369	0.1426	0.1515	0.297	0.312	0.3766
-Translation	Not Mapped	0.7326	0.7401	0.7496	4.855	4.872	4.892	2.206	2.221	2.231	2.52	2.542	2.568	1.686	1.705	1.721	1.502	1.518	1.531	0.5661	0.5746	0.5821	0.5862	0.595	0.6023	1.026	1.051	1.063	0.9173	0.9395	0.9501	0.5001	0.5178	0.5389	1.654	1.672	1.687
-Folding, Sorting and Degradation	Not Mapped	0.2487	0.3816	0.5671	0.5667	0.6194	0.6767	0.5232	0.5517	0.5791	0.9476	1.01	1.07	0.4271	0.4837	0.5258	0.3713	0.4258	0.4661	0.5753	0.6371	0.6913	0.583	0.6439	0.701	0.4431	0.4842	0.5181	0.4692	0.5032	0.5358	0.4674	0.5221	0.5841	0.91	1.089	1.224
-DNA Maintenance	Not Mapped	0.1046	0.147	0.1966	0.2504	0.2761	0.3035	0.07046	0.07882	0.0846	0.04407	0.05263	0.06197	0.05867	0.09297	0.1364	0.05282	0.09304	0.1447	0.1729	0.204	0.2241	0.1811	0.2093	0.2307	0.258	0.3489	0.4609	0.2371	0.3142	0.3905	0.1906	0.2095	0.2314	0.276	0.3864	0.4832
-RNA Family	Not Mapped	0	0	0	5.758e-09	7.677e-09	9.597e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Not Mapped	0.03211	0.03211	0.03667	0.08767	0.09494	0.1086	0.05871	0.06297	0.0753	0.06781	0.07567	0.08602	0.04166	0.04478	0.051	0.03062	0.03389	0.03985	0.09604	0.1082	0.1277	0.09277	0.1069	0.1263	0.1213	0.1413	0.1706	0.1382	0.1568	0.1843	0.09449	0.1127	0.1364	0.3456	0.4365	0.4814
-Signal Transduction	Not Mapped	0	0	0.004552	0.08744	0.09473	0.1075	0.005887	0.009617	0.01425	0.006795	0.01334	0.02048	0.01506	0.01853	0.02539	0.008843	0.01268	0.01845	0.01724	0.02589	0.0365	0.02093	0.03088	0.04278	0.01978	0.03572	0.05696	0.02253	0.04168	0.06053	0.02542	0.04114	0.0564	0.02629	0.1236	0.1511
-Signaling Molecules and Interaction	Not Mapped	0.03211	0.03211	0.03211	2.559e-09	2.559e-09	0.00118	0.0509	0.05248	0.0647	0.05939	0.06071	0.07336	0.02482	0.02581	0.02769	0.0205	0.02138	0.02264	0.07184	0.08313	0.09928	0.06715	0.07614	0.09108	0.08972	0.1036	0.1268	0.1039	0.118	0.1336	0.06114	0.07249	0.08831	0.3101	0.3203	0.3387
Cellular Processes	Not Mapped	0.2171	0.2368	0.2414	0.06606	0.08384	0.1402	0.0791	0.08545	0.0944	0.142	0.1534	0.175	0.1594	0.1849	0.2005	0.1582	0.1792	0.1923	0.3041	0.4058	0.4528	0.2775	0.3563	0.4213	0.4293	0.4535	0.4898	0.4724	0.4939	0.5345	0.6524	0.7198	0.7706	1.314	1.49	1.745
-Hemoglobin	Not Mapped	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.015e-05	1.015e-05	2.113e-05	3.364e-05	3.364e-05	3.405e-05	0	0	0	0.0001373	0.0001373	0.000358
-Vesicular Transport	Not Mapped	0	0	0	0	0	6.398e-10	0.01305	0.01829	0.0252	0.01465	0.02398	0.04474	0.01453	0.02079	0.03645	0.01473	0.02149	0.03174	0.05806	0.08249	0.09714	0.06143	0.103	0.1156	0.03966	0.06197	0.07902	0.04602	0.06726	0.08231	0.04275	0.07101	0.09273	0.04475	0.2242	0.2499
-Cytoskeleton	Not Mapped	0.09485	0.1146	0.1146	0.0422	0.0422	0.0422	0.02204	0.02303	0.02428	0.05727	0.06259	0.07255	0.01054	0.01422	0.01869	0.01099	0.0147	0.01954	0.1338	0.2385	0.2671	0.1027	0.1892	0.213	0.2887	0.3097	0.3326	0.2929	0.3215	0.3414	0.4599	0.5013	0.5515	0.9381	1.135	1.348
-Cell Motility	Not Mapped	0	0	0	3.199e-08	0.01778	0.07418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Not Mapped	0.1222	0.1222	0.1268	0.02203	0.02403	0.03126	0.039	0.0435	0.04804	0.06155	0.06399	0.06714	0.1262	0.1511	0.1564	0.1241	0.1443	0.1495	0.06355	0.07287	0.08088	0.06242	0.07143	0.07992	0.05361	0.05961	0.06861	0.06476	0.07452	0.08206	0.06354	0.07272	0.08072	0.1181	0.1321	0.1546
-Cell Communication	Not Mapped	0	0	0	0	0	0	0	0.0002921	0.002335	0	0.0006906	0.001976	0	0.0003137	0.003996	0	0.0002788	0.004185	0.01643	0.02369	0.03275	0.01688	0.02418	0.03408	0.02156	0.02625	0.03182	0.0285	0.04002	0.04959	0.04249	0.05454	0.1096	0.02737	0.04191	0.05466
Metabolism	Not Mapped	2.261	2.321	2.358	5.729	5.802	5.848	2.484	2.511	2.539	4.235	4.291	4.339	2.115	2.154	2.198	2.277	2.323	2.37	1.137	1.212	1.293	1.268	1.358	1.447	0.8511	0.8872	0.9247	0.8022	0.8311	0.863	1.018	1.054	1.101	2.164	2.37	2.563
-Membrane Transport	Not Mapped	0.1549	0.1938	0.2098	0.697	0.7702	0.836	0.06145	0.06302	0.06493	0.03714	0.04034	0.0445	0.02256	0.03931	0.05023	0.01883	0.02971	0.04192	0.00587	0.01192	0.01887	0.005309	0.01077	0.01768	0.01055	0.01376	0.01963	0.006347	0.00933	0.01419	0.005128	0.006278	0.00737	0.003965	0.006537	0.01055
-Central Carbon Metabolism	Not Mapped	0.6497	0.7847	0.9239	0.9306	1.081	1.19	0.7651	0.8911	1.016	1.188	1.489	1.728	0.6982	0.8694	0.9926	0.5622	0.7279	0.8747	0.3434	0.3893	0.4494	0.4074	0.4571	0.5334	0.175	0.2095	0.2482	0.1831	0.2136	0.2457	0.3569	0.393	0.4335	0.8522	1.055	1.187
-Energy Metabolism	Not Mapped	0.02955	0.1725	0.2808	0.1806	0.2974	0.4144	0.06513	0.112	0.2645	0.1265	0.2171	0.5011	0.05423	0.09013	0.2152	0.06369	0.1076	0.2243	0.04946	0.07768	0.156	0.05053	0.0858	0.1606	0.04535	0.06282	0.09199	0.03441	0.04756	0.07531	0.01636	0.03878	0.07283	0.02116	0.06183	0.2622
-Biosynthesis	Not Mapped	0.3262	0.4096	0.4942	1.692	1.837	2.011	0.4913	0.5833	0.7065	0.9306	1.075	1.261	0.4556	0.51	0.5603	0.6187	0.6907	0.7528	0.1703	0.1932	0.2428	0.1877	0.2093	0.27	0.1703	0.1927	0.2399	0.1613	0.1895	0.227	0.1855	0.2171	0.2538	0.2361	0.3578	0.4168
-Other Enzymes	Not Mapped	0.6092	0.7337	0.9443	1.625	1.8	1.993	0.6859	0.8205	0.9579	1.121	1.398	1.672	0.4952	0.6417	0.7516	0.5941	0.7576	0.8871	0.4308	0.5089	0.6002	0.4784	0.5584	0.6575	0.3422	0.3955	0.4494	0.3268	0.3632	0.4164	0.3322	0.3928	0.4542	0.5859	0.8675	1.135
Organismal Systems	Not Mapped	0	0	0	0	6.398e-10	0.0004606	0.008132	0.01417	0.02184	0.0118	0.02755	0.04414	0.0121	0.01871	0.02592	0.01279	0.01934	0.02713	0.1882	0.2132	0.2369	0.1494	0.1722	0.2002	0.1091	0.1272	0.149	0.13	0.1488	0.1766	0.09589	0.1329	0.174	0.2034	0.2746	0.4736
-Immune System	Not Mapped	0	0	0	0	0	0	0.002118	0.005327	0.01016	0.003193	0.01059	0.02083	0.001834	0.006245	0.01025	0.002251	0.006506	0.01084	0.06376	0.08187	0.1049	0.06102	0.07962	0.1033	0.02731	0.03703	0.05979	0.02681	0.03816	0.06239	0.0225	0.04607	0.08276	0.03362	0.05117	0.2718
-Endocrine System	Not Mapped	0	0	0	0	0	0	7.788e-06	0.0002496	0.002046	9.534e-06	0.0004084	0.003308	0	0.0003682	0.004922	0	0.0003293	0.004991	0.05637	0.06083	0.06664	0.02075	0.02624	0.03334	0.01122	0.01361	0.02354	0.02202	0.02523	0.03568	0.003877	0.006434	0.02504	0.05714	0.05991	0.0949
-Circulatory System	Not Mapped	0	0	0	0	0	0	0	0	0.000279	0	0	0.0004018	0	0	0.004759	0	0	0.004712	0.008293	0.00945	0.02983	0.007361	0.00852	0.02867	0.01257	0.01822	0.0254	0.01902	0.02565	0.02956	0.006584	0.009327	0.01691	0.004862	0.05056	0.05449
-Digestive System	Not Mapped	0	0	0	0	0	0.0004606	0	0.0003833	0.003527	0	0.0004018	0.001904	0	0.0007159	0.003673	0	0.0007866	0.003607	0.001885	0.004629	0.01304	0.001787	0.003759	0.01324	0.008644	0.01627	0.0227	0.006518	0.01186	0.01971	0.01273	0.01668	0.02273	0.01109	0.01309	0.02119
-Excretory System	Not Mapped	0	0	0	0	0	6.398e-10	0.0005348	0.004319	0.009513	0.0007894	0.01088	0.02466	0.0003779	0.005587	0.01102	0.0004677	0.006021	0.01145	0.008786	0.02672	0.03647	0.009301	0.02637	0.03503	0.008062	0.0131	0.02008	0.01075	0.0173	0.02928	0.007467	0.01804	0.0337	0.008206	0.02835	0.04856
-Nervous System	Not Mapped	0	0	0	0	0	6.398e-10	0	0.000285	0.00235	0	0.0003776	0.003245	0	0.0003271	0.005057	0	0.0002877	0.005072	0.003259	0.01701	0.03086	0.00405	0.0151	0.02971	0.005646	0.01139	0.01681	0.005904	0.01151	0.02016	0.003112	0.01014	0.01752	0.006875	0.0266	0.04338
-Sensory System	Not Mapped	0	0	0	0	0	0	0	0	0.0025	0	0	0.003245	0	0	0.004349	0	0	0.004759	0	0	0.002136	0	0	0.001191	0	0.0004466	0.00969	0	0.0005579	0.01255	3.896e-05	0.0005009	0.002323	4.224e-12	7.593e-05	0.03809
-Development	Not Mapped	0	0	0	0	0	0	0	0	0.001549	0	0	0.01183	0	0	0.0009424	0	0	0.001132	0.002499	0.004398	0.01144	0.002286	0.004305	0.01042	0.002658	0.003429	0.02455	0.003205	0.004315	0.02718	0.007031	0.008005	0.04436	0.006462	0.007426	0.2295
-Environmental Adaptation	Not Mapped	0	0	0	0	0	0	0	0	0.004096	0	0	0.001595	0	0	0.002125	0	0	0.002	0	0.0009388	0.008206	0	0.0007757	0.006955	8.656e-06	0.001259	0.008735	2.029e-05	0.001452	0.008143	0.0001561	0.0005249	0.01021	6.336e-05	0.0009303	0.00728
Human Diseases	Not Mapped	0	0.1807	0.3081	0.003506	0.04469	0.08033	0.04878	0.06666	0.09244	0.09014	0.1321	0.1932	0.06575	0.1088	0.1426	0.07672	0.1245	0.1605	0.2156	0.3087	0.413	0.2102	0.2995	0.3864	0.269	0.3743	0.4798	0.2262	0.3123	0.3763	0.1974	0.2811	0.3432	0.3069	0.4541	0.6548
-Cancers	Not Mapped	0	0	0.01233	0	6.398e-10	0.0006142	0.0002721	0.001737	0.003232	0.0003057	0.004254	0.007799	0.0002762	0.001392	0.002404	0.000211	0.00134	0.002724	0.0179	0.02719	0.0393	0.01681	0.02723	0.0368	0.0195	0.02712	0.03256	0.01756	0.02551	0.03094	0.01436	0.02037	0.02744	0.01729	0.02495	0.03076
-Immune System Diseases	Not Mapped	0	0	0	0	6.398e-10	0.0008253	0.001537	0.004876	0.01142	0.002529	0.01399	0.02674	0.01131	0.05238	0.08682	0.0135	0.06046	0.09981	0.008577	0.0142	0.02646	0.007414	0.01332	0.02615	0.06259	0.1821	0.2622	0.04208	0.1199	0.1898	0.004226	0.01406	0.02506	0.01748	0.1502	0.2415
-Neurodegenerative Diseases	Not Mapped	0	0	0	0	0	0	0.01688	0.03167	0.05042	0.02044	0.04264	0.06978	0.01385	0.02424	0.03472	0.0213	0.03535	0.04648	0.06545	0.1183	0.1577	0.06676	0.1147	0.1494	0.06425	0.08289	0.1053	0.05028	0.06493	0.08062	0.04796	0.07928	0.1132	0.04456	0.06752	0.08664
-Cardiovascular Diseases	Not Mapped	0	0	0	0	0	0	0	0	0.0001543	0	0	0.0006906	0	0	0.0001272	0	0	0.0001549	0.001672	0.01791	0.02717	0.00145	0.009855	0.01972	0.01076	0.01877	0.02359	0.006471	0.01281	0.02391	0.01237	0.03153	0.08921	0.002292	0.0185	0.0316
