KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K05170	9250.528	0.79902021	2055.794	8378.4682	0.79902021	123739.79	0.79902021	553.01009	0.79902021	60575.76	0.79902021
K05164	0.79902021	10241.007	194679.57	85785.429	325735.08	207499.74	55453.081	5887.3132	844.25968	72019.003	2202.8813
K05165	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	13281.956	0.79902021	65810.949	0.79902021
K05175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05179	0.79902021	153180.17	0.79902021	33864.432	92602.185	45495.934	0.79902021	0.79902021	946.65447	77797.167	1586.696
K05183	102885.14	50013.442	0.79902021	92449.731	487123.32	213535.52	0.79902021	114072.94	121759.94	61558.907	151720
K05195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04807	21587.97	0.79902021	23425.951	45000.082	0.79902021	195619.41	23915.03	0.79902021	0.79902021	0.79902021	0.79902021
K05197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05206	0.79902021	54586.03	59600.491	5287.6098	107210	5715.088	132395.06	0.79902021	353.63003	168959.74	0.79902021
K04839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04875	0.79902021	220834.79	29005.925	48811.044	191349.42	0.79902021	0.79902021	0.79902021	0.79902021	564991.64	0.79902021
K04876	0.79902021	68809.538	0.79902021	0.79902021	0.79902021	0.79902021	5604.3836	0.79902021	0.79902021	0.79902021	3663.9904
K04882	12877.992	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K04883	361056.64	16582289	1067337.9	628876.6	482435.82	972233.01	1551614.3	500023.25	31245.624	2797184.2	1661993.2
K04912	862710.75	4918.0136	357876.15	585619.33	226029.26	401584.66	409599.09	0.79902021	284414.57	1132064.9	499093.89
K04936	0.79902021	77.025007	49838.56	11307.011	13488.783	431072.3	5758.857	1478.2966	108.65999	129228.53	175.20996
K04943	3447.3908	909.08874	43413.978	17810.984	6299.4029	25459.474	14208.221	2953.03	569.26003	311640.35	3403.7043
K04945	31839.057	0.79902021	1080580.3	50740.033	267899.78	230476.39	188020.44	36288.882	0.79902021	0.79902021	31422.928
K05391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04954	0.79902021	0.79902021	0.79902021	0.79902021	2740.0946	7548.1845	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K04971	18465.196	160430.76	8865.5228	25806.104	3258.8399	8211.3858	15351.196	93903.133	2224977.2	19190.6	4327.8057
K04973	176.04995	367.63008	56581.859	45099.92	1122.5002	0.79902021	0.79902021	140.31	565.9999	3308.5991	136.71
K04979	3407.1507	12447.222	177376.49	148604.96	72517.362	116029.07	15665.238	17298.029	490.70018	371704.5	1551.254
K04981	12015.821	1049.9028	2547.1074	3003.7571	42707.38	21571.764	14728.981	206989.78	3677.7049	14936.523	5813.703
K04982	8710.048	8694.7311	19524.653	30555.83	18031.054	57320.79	15806.674	10256.082	40277.868	35784.34	1269.8797
K04986	61556.483	10559.216	259944.61	55635.592	307706.99	532088.86	149000.2	10341.067	8173.3322	60108.279	14330.806
K04992	152132.71	11624.871	72308.023	50133.94	83865.767	233430.43	66392.245	32583.608	43999.117	61112.461	45433.972
K05003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05011	14556.037	4533.2139	124120.32	115246.52	514759.85	13395.028	0.79902021	43108.106	0.79902021	186231.16	8927.2599
K05012	104902.35	91705.795	287871.25	182535	180590.39	256316.99	170553.51	54974.229	289367.77	1461800.6	80527.662
K05013	2043.7032	32224.939	0.79902021	59434.117	0.79902021	94020.98	37410.464	78723.27	0.79902021	284092.61	79305.868
K05015	21072.103	203213.86	157161.32	35615.988	63074.155	807767.28	43409.76	48077.323	44125.32	21236.006	59065.135
K05016	1820685.5	502032.65	481340.51	2144675.7	523384.46	2193779	1826471.8	631328.21	445388.05	372520.58	319292.91
K05021	66318572	56398142	2.3177029e+08	1.2353165e+08	64510689	2.6473665e+08	91518399	1.1073264e+08	71683510	86070223	84423293
K05022	173100.19	45215.074	3441093	91708.794	80660.974	40605.973	226704.06	184355.03	9575615	46474.107	16805.459
K05023	571933.64	129059.92	1864556.2	19427312	430802.8	1284460.7	1390092.5	434023.79	920.68	835587.23	390670.74
K05024	15716989	19476116	1.8256997e+08	20733003	14228298	1.3201925e+08	70845694	21423694	13305391	32426348	17078397
K05026	25903.179	13134.624	59239.835	735229.18	9359.0735	67740.391	19751.686	18331.969	71544.968	979761.5	67103.947
K05027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05039	222037	132010.24	782384.75	654525.25	731787.29	1988121.7	157088.65	58896.107	252728.06	48112.539	12322.418
K05041	185935.81	12802.881	741196.61	571193.45	848254.34	751589.76	544679.7	1033359.2	77211.593	2303831.2	330010.7
K05042	889285	33356.441	1468000.4	714045.74	314595.74	299441.86	610739.3	268904.04	28299.435	2241670.8	31787.352
K05044	194360.23	69213.408	0.79902021	277367.16	1933.7023	26621.036	655629.91	349203.53	0.79902021	173890.55	60912.331
K05045	14213.951	288839.8	0.79902021	0.79902021	3096.7946	65574.5	0.79902021	175062.68	155.31001	319.20999	0.79902021
K05047	12821.967	15559.877	5404.8917	47304.592	36176.818	199009.81	83840.331	2851897.4	24745.01	66955.202	18353.022
K05048	72726.689	18211.952	156854.08	51116.951	31583.999	93227.843	1251762.8	52737.359	36892.972	764278.77	28308.938
K09864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09870	0.79902021	0.79902021	0.79902021	56929.942	0.79902021	860287.89	0.79902021	117469.77	9832.687	168809.9	0.79902021
K08771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05236	25476994	14328707	46997717	56499874	21420016	51433010	57085930	24732981	9118075	58812306	11609713
K05244	0.79902021	171872.22	0.79902021	0.79902021	2554.1012	0.79902021	0.79902021	0.79902021	621450.52	52695.056	7713.7143
K05248	28330705	2006754.2	45602798	53384301	27246652	30696295	16404683	59694288	2162242.7	1.016657e+08	32735198
K05249	0.79902021	0.79902021	0.79902021	0.79902021	10350.982	0.79902021	0.79902021	0.79902021	1410930.5	120120.26	0.79902021
K05254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05770	23909310	622021.37	55151742	39587979	10597380	31927918	13168051	2093137.7	684073.58	88458157	9060024
hsa_Q6RFH5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05506	4764.8993	3085.6955	31289.912	0.79902021	3986504.9	0.79902021	0.79902021	0.79902021	16381.048	58940.84	3616.5039
K10029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05460	43861.879	170600.22	129169.86	65667.868	195359.32	0.79902021	1381.9024	11744.031	1547.9037	63217.95	90881.658
K05453	1746.9953	0.79902021	0.79902021	0.79902021	0.79902021	193773.48	21772.056	9898.2107	0.79902021	0.79902021	0.79902021
K03161	0.79902021	25106.965	0.79902021	37464.07	0.79902021	0.79902021	0.79902021	141709.8	7694.7034	0.79902021	345.38988
K05470	1722835.1	554872.92	3221663.2	576765.17	770738.64	28419367	856815.7	68448.906	312755.39	168830.19	146942.11
K05482	6999581.8	277973.42	56659292	207066.87	8057490.4	1467430.7	503826.78	298297.76	419280.01	348426.18	65445.494
K05451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05462	36020.039	216110.71	18917.71	111981.25	102979.67	218740.37	122210.13	12846.499	4739.9956	3602677.7	139780.15
K05463	66441.558	1187.5973	204041.14	11105.987	151557.95	117442.12	338372.61	0.79902021	28964.41	465190.44	1664.7964
K05464	146949.91	51750.349	1738348.9	253561.42	563769.39	1070602	254172.42	22731.892	44997.043	83681.071	100642.65
K05465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05481	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	333676.89	0.79902021	246358.73	0.79902021
K05504	177755.32	121681.45	1123254.6	768301.32	526991.2	685629.43	814850.43	5016212	25319.568	19582630	1161303.2
K06236	506582.3	468296.01	9984228.8	922731.48	569840.49	3294880.5	667746.01	1047145.8	134268.37	584835.44	317338.33
K06238	287035.81	244097.31	1515268.8	506597.97	374736.78	23512336	1681119.5	438946.38	167498.5	1733074.2	61552.899
K05637	49904.662	10796.978	418.48004	0.79902021	462.77015	3493.7963	476.13999	0.79902021	574.18515	1754.1057	0.79902021
K06240	98661.573	10861.954	73613.458	103853.98	328846.44	154002.98	98671.275	1154956.1	37826.82	154265.27	36968.794
K06241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05636	675997.05	760297.48	1687578.7	1886366.7	3448068.9	7599667.6	1908800.5	3389723.7	290015.93	1393826.5	372328.88
K06243	137968.82	88930.226	279801.78	187076.3	89211.256	839802.79	175556.68	278079.86	41973.966	914523.18	74707.159
K06244	367279.76	9764.1465	751010.47	66353.801	16960.714	41476.62	51925.856	15442.024	14385.432	1824.4046	541177.1
K05635	852694.79	134869.76	2590730	1092803.7	998737.36	7408034.7	2524007.9	3351862.3	40145.1	1474817.9	105292.41
K06246	20441.906	15544.281	472643.76	31553.52	12711.374	66134.842	7420.908	21143.018	3968.1288	5689.1103	955.46949
K06249	1813.5499	0.79902021	28605.005	4713.0979	53595.273	0.79902021	1767.1996	117308.11	15523.044	15452.504	1064.1015
K05717	762835.91	3815249.9	6891869	982600.56	2014210.1	3282165.8	1832091.4	5435810.9	2791185.5	5959742.1	347698.82
K06250	0.79902021	0.79902021	5193.9989	0.79902021	33652.043	0.79902021	0.79902021	186900.61	0.79902021	0.79902021	0.79902021
K06251	158768.88	138926.81	249089.44	6196.8099	48550.289	184735.86	10234.443	633323.69	24384.523	14793.505	70662.149
K06252	0.79902021	0.79902021	283776.02	62326.522	18847.95	28447.977	56124.755	2184.5948	1502.6049	20245.989	10544.373
K06254	48168.07	8045.3894	329722.91	206253.24	329306.65	568447.04	47319.97	342183.74	29553.065	140182.88	2430.8194
K06255	63478.16	10528.31	118004.68	159843.71	44999.033	130761.52	14771.443	19470.644	9920.638	177392	24371.402
K06480	1864209.7	124976	69329.097	339926.94	192258.81	560176.62	506599.77	509867.64	50427.184	239350.84	186396.66
K06481	2241669.8	192276.69	3596603.1	6440956.3	2389796	4423675.2	2361867.3	4856208.2	285534.18	4728112.1	337226.27
K06476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06482	1689330.4	96495.37	17292521	2614595.6	9600367.9	43036302	582970.87	1553281.2	29581.496	906206.96	85133.211
K06483	85462.196	2096595.4	352776.97	503051.01	580375.15	237952.44	1198216.1	101358.41	3549.6899	1211696	22053.637
K06484	1115145.7	694308.44	3233129.7	353962.98	1012815.6	10169183	1032086	486243.35	571700.53	1495999.9	459273.76
K06485	610234.24	47508.713	895468.11	250282.53	983348.79	867818.64	279190.07	491198.7	25440.348	1286291	65638.148
K06583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06587	40278.055	8839.4728	120128	131673.12	18601.186	451066.49	56530.528	3850.0381	2815.4342	12053.299	12197.714
K06487	2511371.1	351079.99	8856879	4811063.4	6512930.3	13787480	1904271.8	1954466.5	295833.89	2961480.8	439496.62
K05719	24022671	4950210.8	83484908	16666991	50594633	73456659	16864386	9537720.4	4017229.4	21447579	13461368
K06493	304990.15	85426.475	133174.19	8974.7971	39757.354	1460598.8	1209978.3	479824.82	534062.14	122661.24	83274.151
K06525	60071.227	27016.977	723166.2	840281.51	1621833.9	1295113.7	49652.06	70056.661	10117.811	1149236.2	109412.39
K06588	439109.46	145808.69	1764467.6	2021363.7	2404533.1	2270201.5	114025.36	323176.71	21915.008	511008	33769.925
K06589	2910402	1112191.8	17426961	3248685.4	5058796.8	8424462.4	2750694.9	2841623.2	632956.98	8635349.3	2650883.3
K06591	1366.1025	0.79902021	36048.476	0.79902021	555.68019	0.79902021	0.79902021	0.79902021	0.79902021	3341.7081	0.79902021
K06256	22698710	784201.67	25423344	3333147.1	43476625	83931668	1969300.7	710321.35	37031.853	1013020.7	1989606.5
K06257	1457520.4	130080.58	9012451.4	3787511.2	3789882.6	6487829.1	551886.54	3369045.8	277077.5	2593724.9	88050.782
K06258	100532.06	188884.26	1366258.3	109220.19	48927.366	191535.94	443803.58	36480.321	51623.458	258767.62	29147.984
K06259	67059.774	0.79902021	16609.949	0.79902021	0.79902021	236839.47	51466.997	0.79902021	151116.23	0.79902021	0.79902021
K06261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06262	188271.1	49154.981	309746.29	954330.86	521649.05	979366.96	653983.44	45192.946	6505841.4	665930.36	31871.957
K06265	1598175.2	125302.69	2710195	1707297.3	764296.26	2415435.5	1474102.5	425414.05	144542.62	4958566.5	34318.382
K06266	927629.68	22347648	4204989.6	10517171	2320064.9	19150290	3649702.8	1227734	1162254.7	4136412.7	667089.35
K06267	397532.73	245293.5	2396821.1	662019.52	863818.73	1099986.5	1950766.7	41287.974	692554.93	295599.6	69315.163
K06088	4915528.2	2171326.9	9677652.7	15008414	11666446	11279283	18228979	7605167.9	2725530.4	26534250	2563637.1
K06492	3365086.8	1625507.6	2047765.4	7296360.1	1012087.3	4659499.1	1533577.4	3406458.8	667223.72	4863469.1	109891.81
K06449	810509.74	2556302.1	152843.21	61100.829	667528.54	811999.89	112869.8	170415.17	386050.49	97906.167	10113.094
K06470	0.79902021	465312.35	0.79902021	0.79902021	0.79902021	0.79902021	50755.973	12592.002	29713.069	0.79902021	43157.988
K06752	0.79902021	14371.863	10349.977	1289576.9	765.88024	2225846.7	185523.42	22179.973	5451.6014	34809.068	857.06986
K06454	0.79902021	55592.906	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	3044.953	0.79902021	0.79902021	0.79902021
K06458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06745	230586.31	87311.522	384837.46	110929.25	103507.55	293279.88	1487023.9	101709.86	82651.955	898035.89	1682360.7
K06746	2006766.8	128883.11	1628066.4	1701587.6	299956.33	4603887.4	2545403.7	391900.37	20249.583	2317128.2	232317.97
K06547	265879.86	1243700.3	34947002	2765096.2	9409128.7	17710420	5298761.8	3597506	420314.53	27604410	500174.6
K05718	156510.43	1085944.3	36468.874	107351.47	26734.962	11450.013	44990.487	20403.725	11155.927	58947.323	1675.4847
K06464	117571.1	2658623	3266.9077	46054.657	102348.19	58931.109	143823.17	109357.9	4385.8058	135810.43	8301.5211
K06490	3443333.7	124726.8	160865.28	574427.79	57701.355	1173310.8	364840.16	8409102.6	849909.65	238234.74	609679.71
K06523	126965.35	3441082	544631.38	118276.13	178408.91	95565.35	86871.86	272077.28	376662.67	116221.55	65981.534
K06486	202299.91	3296292.8	237640.45	171999.96	1549457.5	931727.69	953947.27	284325.12	28051.514	633768.59	167551.99
K06467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06478	60087.81	17869549	178616.64	193646.7	199834.01	242596.63	211440.29	85211.824	1931283.6	168089.61	86726.076
K06477	1385696.6	3553745.6	140106.54	894660.13	0.79902021	90501.871	335349.04	25578.472	3354439.1	0.79902021	1086698.3
K06087	884452.6	487312.69	5273818.1	54335485	7232014.7	3187428	903378.61	12635317	148802.07	19672863	1049646.2
K06089	1057542.7	237304.53	1582454.8	5044092.4	1756384.3	2849631.3	1552998.5	4202173.8	1935547.9	4884171.4	181149.29
K06785	4396.8969	1313377.5	228480.84	43347.559	118257.01	782378.3	312863.76	3740.4796	297999.42	16702.337	135782.75
K06787	383609.79	0.79902021	0.79902021	0.79902021	104169.98	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	3839.3863
K06533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06471	53340.617	1816528.1	151110.98	344340.28	159007.8	234112.25	115765.14	92205.079	62642.015	360456.15	16996.893
K06520	601963.77	7989903.4	3224898.4	4481599.9	3866509.7	13493407	727318.49	1536931.2	463629.49	21920241	311369.2
K06527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06495	47869.454	4907902.2	8971.0394	191355.29	75000.801	84603.415	17587.015	5818.897	27176.317	13762.169	13304.032
K06474	0.79902021	134689.7	669261.27	0.79902021	0.79902021	181010.02	0.79902021	26400.909	0.79902021	0.79902021	0.79902021
K06816	4696963.2	6114423.5	8140377.9	26222679	6661810.5	19379497	6971090.8	5996097.4	1426922.4	7195074.1	2149880.4
K06539	2219679	274759.39	4337135.2	288208.73	7094202.7	4705505.1	4530531.7	1456910.1	960.56005	1480118.6	1266072.1
K06531	1553979.7	75970.555	7953326.2	2035728.3	2463376.6	4394551.3	3710170.8	914122.49	849871.53	604350.36	404526.75
K06081	0.79902021	90083.796	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K06592	64937.342	28302.081	504815.35	76773.976	504535.33	295318.17	434525.75	92341.083	7394.516	64991.861	90909.283
K06736	95899.949	214156.09	3872861.7	92480.302	917420.76	6975522.5	2111697	1225977.9	8667.6737	95946.158	92967.874
K06491	368812.94	296594.41	5329119.3	1638344.4	655788.35	899082.23	2387535.2	764472.15	230904.28	80959582	273498.73
K06550	4264695.4	374183.96	1079281.4	1650665.8	328976.36	25359326	421189.16	260922.73	789291.52	311023.63	660497.68
K06781	1005798.1	105440	3187606.8	848771.58	1811973.2	37790740	8358345.5	1500452.3	447129.55	708250.02	66492.649
K06775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05695	791659.7	331810.82	1813463.7	936767.14	792400.86	1326858	1295376.5	219861.87	85649.792	4525942.3	219766.59
K07377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06780	128302.7	61886.121	1762903.3	182184.77	32564.896	33801.082	588854.57	12418.474	3440.3986	42825.169	8642.5989
K06756	6275.1571	8160.0214	182590.22	166173.95	548188.64	282280.51	54790.775	6046.2742	3786.7034	10425.277	2595.5526
K06759	32205.917	116295.73	300525.21	71301.412	1793558.9	117076.87	143075.52	14601.985	32473.46	267590.68	31120.987
K05693	15356.399	38591.085	43947.579	0.79902021	73556.616	113893.16	0.79902021	627.55003	0.79902021	305.94963	53.043975
K06760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06757	0.79902021	0.79902021	26907.653	0.79902021	368.18984	49973.133	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K07379	26467.308	63641.64	359222.85	441402.01	68021.853	2128846.4	108131.22	106704.37	7995.0754	64490.885	135148.28
K07380	1701.003	435680.19	69716.082	76995.153	0.79902021	0.79902021	1001596.5	0.79902021	0.79902021	0.79902021	0.79902021
K06770	7655131.2	3990430.3	7913209.1	2816906.5	9296617.8	13934075	6527470.8	3577200.4	4708894.4	3693410.5	843670.29
K05689	163263.38	236766.68	392838.18	4987037	583024.14	1141628	874568.14	3421555.5	114015.05	32668392	157399.33
K06793	588.32968	654.22995	22.986008	1015.1998	46869.346	16930.229	19956.07	362.35321	29.609988	2446.4232	5580.0023
K06796	44584.95	31757.474	0.79902021	46348.084	12891.704	41443.469	1333697.5	71093.685	1389786.8	71722.095	35394.069
K06797	0.79902021	0.79902021	0.79902021	0.79902021	39828.955	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K06766	123.93003	264430.47	49051.473	37794.734	101651.36	157418.15	51543.384	8412.5969	1591.2006	288030.09	3764.5251
K06479	747031.73	4124159.5	36420061	1472787.4	94250.98	41146.077	0.79902021	610722.98	0.79902021	5869239.9	185357.04
K04008	88277285	15194635	60050971	96769967	40092314	2.4483284e+08	48388943	37169972	35727790	26115674	7559478.7
K05856	89415.588	38558244	976977.54	538641.18	160186.77	412391.03	290724.36	5619.3895	468909.09	190814.69	206553.19
K05703	2090020.7	165154.12	172223.16	58996.988	91388.029	483165.62	1556942.5	21482.811	142970.12	89855.497	1092791.4
K06511	0.79902021	395170.55	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K06594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06831	64940995	642487.31	21918285	75937410	20898861	1.0415952e+08	13267289	11146213	435985.1	393409.93	2607346.3
K06753	106109.67	4939.0916	95457.927	1833.5489	55166.015	41129.101	48298.101	71550.206	6447.0133	11933.007	0.79902021
K06838	0.79902021	182842.33	47887.605	0.79902021	15011.531	0.79902021	32762.427	463.55991	4950.0096	72385.21	1391.0032
K06839	2273.382	21994.982	7150.3153	73930.321	7003.0047	32324.042	226894.1	15318.905	380.18005	9432.4398	13633.645
K06754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06840	71013.593	4035.3664	84680.396	367176.49	201387.01	1052965.1	119006.25	17494.998	28185.583	96394.451	673687.96
K06843	12203.015	3592.1951	9683.4136	18023.98	2995.4892	4925.5938	54146.047	4881.4985	0.79902021	5506.195	16996.97
K06769	0.79902021	523369.38	43058.921	7973.1274	0.79902021	0.79902021	0.79902021	0.79902021	153563.65	102509.64	441948.89
K06514	246177.08	8621451	34332718	597072.08	190677.51	2.6958703e+08	877760.44	44038.893	37836.523	430893.28	193347.44
K06830	1.4638326e+08	2353610.5	7.6413245e+08	1.3491754e+08	3.705967e+08	9.1207283e+08	23703335	44783325	45669687	2286369.6	1.3622256e+08
K06772	1006.6001	403404.71	0.79902021	0.79902021	8663.4143	21531.93	0.79902021	0.79902021	0.79902021	30057.971	0.79902021
K06774	0.79902021	1983.4001	1265610.4	0.79902021	0.79902021	18263.131	0.79902021	0.79902021	28408.992	31122.181	29899.008
K06776	155683.49	674563.21	191623.83	697918.87	234563.57	2638970.7	268560.09	395650.61	15173.893	113809.31	49696.341
K06778	76075.345	122068.41	47477.369	156626.99	86310.721	229284.34	463409.52	8260.7826	77520.235	371173.56	1044.6978
K06823	2577.899	41945.709	6471.3919	45065.255	197884.69	495010.16	28054.357	95440.605	116176.18	31526.257	103.43997
K06593	0.79902021	663.0997	19529.52	540951.75	643481.88	757932.58	579357	31907.988	11742.033	147531.06	43781.082
K06499	71716.902	213528.64	109270.16	261789.59	1239066	297809.45	157414.73	5558018.8	12134.398	123397.19	105002.01
K06578	55304.195	92645.736	1594146.8	453808.33	1419763.7	486952.99	811531.93	5490488	81134.251	860816.33	66983.371
K06534	3748636.8	89917.291	3494470.9	162109.88	387496.08	2481629.7	778797.18	192826.41	285239.27	459410.46	45819.289
K06788	786452.93	275357.15	1810559.7	285737.07	632459.06	964285.51	4582392.6	2463108.8	33748.998	547192.89	25914.062
