KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K01114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01186	7.329842e+08	1.6774705e+08	1.0564535e+09	8.6487303e+08	3.4366767e+08	8.1089132e+09	7.298495e+08	4.8639174e+09	2.5833491e+08	5.1861828e+08	5.6135983e+08
K01197	8051475.1	4764542.7	1857.6034	42324110	9444391	29038841	16728055	4835944.9	1857.6034	1.1397849e+08	1857.6034
K13822	22099450	46441692	1.5939456e+08	1857.6034	19943940	21102596	1857.6034	37814337	5.7497008e+08	1857.6034	62221382
K13823	24733526	22279327	1998663.4	71798309	19744640	12934228	71070246	715638.92	3.2071306e+08	9750462.5	1951140.6
K15053	49704025	28442237	64113424	53661002	77414155	2.5361301e+08	2.2809985e+08	16011424	21742492	23877902	22818853
K12493	1.3923818e+09	1.095115e+09	5.1899699e+09	2.9439469e+09	9.9423936e+08	2.4123494e+09	4.2186769e+09	6.3339262e+08	1.2391882e+09	3.7212336e+09	5.0591596e+08
K12491	42121763	1.0777822e+09	59714638	80075334	1.1636318e+08	2.0772725e+08	1.7744126e+08	12120699	1.2597537e+08	15105430	50294612
K12479	8.540314e+08	8.4500271e+08	3.2192058e+09	6.0679698e+09	1.3836755e+09	2.1381063e+09	2.5042381e+09	8.1690764e+08	4.0277395e+08	3.0378178e+09	6.2812136e+08
K06751	1.1916763e+09	1.1268727e+10	2.1439213e+09	9.8427576e+08	1.9237076e+09	3.5798565e+10	7.7021095e+09	1.0920823e+09	2.2328135e+08	1.7167014e+09	2.7053463e+09
K01528	1.5923731e+10	1.1102186e+10	3.3031754e+10	2.0413234e+10	1.4571532e+10	2.7939731e+10	3.0862412e+10	9.03345e+09	5.0515811e+09	2.1097372e+10	6.9096122e+09
K01115	4.4315281e+08	18602939	2.7418601e+08	27862012	1.6202491e+08	4.0369653e+08	1.2142993e+08	3.8561282e+08	52462116	49664485	11275541
K04644	7.6411468e+09	3.8323386e+09	2.5011736e+10	4.1198542e+09	1.0439506e+10	2.3026691e+10	1.2748376e+10	4.8130506e+09	6.1108564e+09	7.8462881e+09	3.6408416e+09
K04645	4.2970391e+09	2.9606157e+09	8.668948e+09	1.8801592e+10	6.942369e+09	1.0345912e+10	7.8717117e+09	2.5121442e+09	2.0672201e+09	9.1092348e+09	4.0709339e+09
K04646	1.0225941e+11	7.2233318e+10	2.8139894e+11	2.5755272e+11	1.4182508e+11	2.932339e+11	1.9780378e+11	8.3301379e+10	6.0054599e+10	1.8202661e+11	6.5149454e+10
K11824	8.2513109e+09	1.0298703e+10	2.7569733e+10	1.209897e+10	1.3811512e+10	3.4355166e+10	2.0976249e+10	8.8434994e+09	7.299943e+09	1.6969151e+10	3.2116958e+09
K11825	1.859943e+10	1.4144519e+10	5.2189648e+10	2.9860052e+10	2.7242748e+10	5.278651e+10	3.904409e+10	1.5242365e+10	1.0082387e+10	3.875404e+10	6.6643144e+09
K11826	4.6275986e+09	4.3122142e+09	1.4357222e+10	6.0742977e+09	4.6697779e+09	1.1103482e+10	8.1355572e+09	2.7273469e+09	2.3039821e+09	7.0456999e+09	1.1590253e+09
K11827	9.737843e+08	1.7319114e+09	2.36397e+09	1.162971e+09	1.8670833e+09	5.4728219e+09	4.3954588e+09	6.9448382e+08	1.5684005e+09	1.0630167e+09	3.3514724e+08
K12469	2.3073924e+09	82951015	2.9789484e+09	2.7609785e+08	9.3969354e+09	5.2729946e+10	4.1326833e+08	3.0645811e+08	6.3328618e+08	2.7568775e+08	81190386
K12470	6.7874369e+08	2.2005357e+09	4.1429453e+09	5.0937653e+08	1.1113148e+09	3.3177764e+09	1.6894443e+09	1.9648079e+08	40290454	5.51157e+08	34145800
K11247	4.8262968e+09	1.8549347e+09	9.3609364e+09	4.8336693e+09	2.5990166e+09	8.5334179e+09	1.4272944e+10	3.3302942e+09	2.2286674e+09	9.0677763e+09	2.3172499e+09
K11248	3.3018045e+09	2.7598355e+09	8.6544004e+09	4.4278273e+09	1.9859809e+09	1.4863534e+10	1.4684594e+10	1.8098887e+09	7.6182247e+08	6.9163742e+09	3.207032e+09
K12471	7.780335e+08	6.1443493e+08	2.5698561e+09	1.6629237e+09	2.3033072e+09	3.5039862e+09	4.4284708e+09	9.6043313e+08	5.6643689e+08	2.2544027e+09	7.1041753e+08
K12472	1.3383544e+09	1.5351827e+09	4.6202501e+09	2.2957668e+09	1.1623897e+09	5.3096648e+09	7.4189086e+09	1.6094863e+09	2.4860371e+09	4.1137364e+09	1.4551814e+09
K12473	1.6510264e+09	2.8677803e+08	3.6642254e+09	2.8989619e+09	1.7648886e+09	2.3872678e+09	5.0451058e+08	3.3938464e+08	2.1018264e+08	1.2973525e+08	3.9576277e+08
K12474	24924351	22591920	1.9762158e+08	2.4850374e+08	36659645	5.2139179e+08	1.1278083e+08	22115986	35573196	67862672	17227866
K12475	3.0075482e+09	40977459	1.708939e+09	1.2541795e+08	2.1422697e+08	1.4316364e+09	2.3357702e+08	1.0442277e+08	45653816	8.827538e+08	76957441
K00909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00910	3.7062854e+08	6.4303202e+09	1.5322884e+09	1.9670805e+09	4.1779163e+08	1.0522764e+09	2.1437415e+09	3.4253554e+08	4.6927647e+08	2.2616289e+09	3.1344464e+08
K08291	98433409	8.4948646e+08	5.71084e+08	4.0392997e+08	1.5471886e+08	5.6067717e+08	9.0305852e+08	57479554	3.4321493e+08	1.373684e+08	82810696
K13649	3.4656871e+09	28077643	1.1295665e+09	2.7794293e+08	81341610	1.4049259e+08	1.5577281e+08	1.3191589e+08	51300680	2.7049353e+08	59908661
K06278	1.458519e+09	92610618	1.0515285e+10	1.036646e+09	9.1810469e+09	4.9274527e+10	5.6490381e+08	1.2963898e+08	1.6423328e+08	4.7219093e+08	1.7527422e+08
K12958	4.2339303e+08	5360366.6	9.344038e+08	1.7165674e+08	1.9156675e+09	1.1082429e+10	1.9100607e+08	715280.71	94200823	15307711	21832269
K12182	4.9987548e+09	2.6989339e+09	1.5137779e+10	5.5035248e+09	4.7639985e+09	1.1638875e+10	7.0316397e+09	3.5454583e+09	1.6845611e+09	6.1105196e+09	3.4916789e+09
K12183	1.0513095e+09	3.781271e+09	6.0236311e+09	2.863575e+09	2.0110722e+09	6.099396e+09	4.1280346e+09	7.1856209e+08	1.4821664e+09	3.5310267e+09	1.0161883e+09
K12186	2.1816833e+08	9.5100823e+08	7.3876492e+08	7.3117656e+08	3.6818924e+08	1.2882387e+09	2.2564615e+09	62316107	4.7360721e+08	5.952816e+08	2.5656674e+08
K12184	5.0429338e+08	1.1202656e+09	2.7411182e+09	1.7063485e+09	8.3881673e+08	2.8660111e+09	2.4530556e+09	4.4087977e+08	8.3968926e+08	1.3319893e+09	5.2920158e+08
K12185	3.8644847e+08	5.4651289e+08	1.7390834e+09	1.0230394e+09	9.2154832e+08	2.3797252e+09	1.8295794e+09	2.3659976e+08	4.8914574e+08	1.0924958e+09	1.1725988e+09
K12188	3.1504806e+08	6.9239633e+08	1.0227081e+09	1.2604665e+09	4.7442498e+08	4.4922408e+08	4.8088612e+09	4.5155142e+08	3.5371919e+08	2.8828425e+08	62939593
K12190	1.190487e+09	1.1542772e+09	1.6859855e+09	2.5369541e+09	2.442267e+09	1.9760459e+09	1.2376935e+09	6.1630069e+08	3.2316317e+08	3.8095402e+09	1.6425167e+08
K12189	5.6651968e+08	1.3376491e+09	1.3798905e+09	1.0492708e+09	8.0711704e+08	1.2308421e+09	1.2013066e+09	8.535919e+08	1.5555111e+08	2.8335791e+08	4.4080601e+08
K12195	3.1163074e+08	6.1129149e+08	2.3232171e+09	3.9906564e+08	1.0915416e+09	2.0007232e+09	7.9436569e+08	3.2114835e+08	2.6517417e+08	9.6695741e+08	1.3954059e+08
K12194	2.2083351e+09	3.1218342e+09	6.4074433e+09	3.730752e+09	2.9039283e+09	9.4888544e+09	6.7074321e+09	2.8910241e+09	1.2173045e+09	5.7886423e+09	3.7473819e+09
K12193	7.150769e+08	3.3694809e+08	2.2199502e+09	1.5326227e+09	2.1508128e+09	2.3729187e+09	2.1478459e+09	1.3711344e+09	1.347318e+08	1.264161e+09	1.5160191e+08
K12191	8.9624131e+08	1.1393364e+09	2.1244823e+09	8.1374093e+08	2.4583543e+09	2.8424192e+09	2.4799578e+09	1.3854389e+08	9.4603342e+08	2.6398753e+09	3.9789764e+08
K12192	48288819	1.2759288e+08	8.0261804e+08	6.8875179e+08	6.911418e+08	45436227	5.3394033e+08	92258483	67997196	1.4409629e+08	11414945
K12196	3.4931298e+09	4.0488596e+09	1.0897258e+10	7.9864802e+09	3.7153193e+09	8.069355e+09	7.9181689e+09	2.7808386e+09	1.4145422e+09	5.9846403e+09	2.5711689e+09
K12199	3.0012299e+09	6.3250725e+09	1.6350161e+10	1.0721858e+10	4.8815714e+09	1.0444044e+10	1.3586391e+10	7.1482902e+09	3.8967086e+09	1.5764342e+10	2.0394908e+09
K12197	3.0577383e+08	7.282447e+08	1.9521585e+09	1.218492e+09	4.9506524e+08	1.2275123e+09	6.7548566e+08	6.0372513e+08	2.2788258e+08	1.3551644e+09	3.1806335e+08
K12198	1.9800688e+09	2.1250309e+09	9.353557e+09	1.5862256e+09	1.2576453e+09	3.389871e+09	5.6364159e+09	1.4422368e+09	1.5182569e+09	3.4812483e+09	6.7597567e+08
K12200	1.8455029e+10	1.258075e+10	3.9172562e+10	1.9643241e+10	2.0714996e+10	3.9683422e+10	4.5369198e+10	1.2469056e+10	1.2927205e+10	3.3999726e+10	6.511127e+09
K12476	53028463	52656277	1.1880586e+08	1.0964572e+08	54353400	5.9120228e+08	2.6863248e+08	3141657.8	21098840	2.7011445e+08	68446696
K12477	1.6760182e+09	8.7434878e+08	9.7914789e+09	5.3557097e+09	1.3451605e+09	1.9845288e+10	6.9610881e+09	1.5712983e+09	1.0994407e+09	3.7701911e+09	1.5792939e+09
K12478	2.9521388e+09	1.8589712e+09	7.5584849e+09	3.1247076e+09	2.6316117e+09	2.5621009e+10	1.0677701e+10	6.0965486e+09	1.4848135e+09	6.5560238e+09	2.8315693e+09
K12480	5.4977307e+08	5.6410545e+08	5.3741015e+08	3.5239474e+08	2.5838259e+08	5.9460885e+08	2.4650328e+09	2.0425644e+08	4.4789111e+08	4.6008081e+08	5.1124174e+08
K12481	48761353	56582000	88523925	38340141	9457751.1	1.1149147e+08	1.1312715e+08	4054913.9	13650977	22268790	22610041
K12482	9.4323165e+08	1.0639608e+09	1.4389129e+09	3.824797e+09	1.7716272e+09	2.5992068e+09	2.3342784e+09	4.6209386e+08	5.8981518e+08	1.4043296e+09	3.1482435e+08
K12483	4.6029e+09	6.6496681e+09	2.0841355e+10	1.2488824e+10	1.1254077e+10	3.4867747e+10	8.1224476e+09	3.2862877e+09	4.2498235e+09	1.916389e+09	2.4291804e+09
K12484	3.0058544e+08	7.1478689e+08	2.4772429e+09	6.975459e+08	9.2176747e+08	1.3011441e+09	2.0903215e+09	1.5023136e+08	1.0373601e+08	3.1800297e+08	2.1456924e+08
K12485	43519075	52091419	1.0221165e+08	1857.6034	4.5089254e+08	3685049.1	1.4856123e+08	4800521.5	2802499	44792145	57047188
K06093	85822900	55364741	3.8410986e+08	3.8790519e+09	2.8001743e+08	7.4901516e+08	2.5388256e+08	3.0697133e+08	1.2479596e+08	3.5363035e+08	63562836
K06069	1.9875341e+09	7.6925475e+08	4.741019e+09	5.7963324e+09	1.3837101e+09	5.190929e+09	7.5261238e+09	7.5545684e+08	7.9378501e+08	2.7409984e+09	1.3424325e+09
K12486	1.4156146e+09	1.4299536e+09	1.0721584e+10	7.7575676e+09	8.5538232e+08	7.3662566e+09	2.3470562e+10	3.2105555e+09	6.9145896e+09	4.8410564e+09	2.8531858e+09
K05737	1.8648069e+09	1.4428306e+09	4.4097169e+09	4.9129475e+09	1.3387017e+09	5.220983e+09	3.126009e+09	1.7364372e+09	4.256208e+08	2.1142311e+09	1.3206714e+09
K12487	61873865	6.7166576e+08	1.5841695e+08	78136841	1.6200444e+08	7.3610263e+08	5.3140885e+08	62181822	1.3842742e+08	1.0038487e+08	1.3931615e+08
K12488	2.6874357e+08	2.4032417e+08	2.4216888e+09	1.4516159e+09	1.6118727e+09	3.026715e+09	9.1844399e+08	1.9312013e+08	99221254	8.4485818e+08	4.7656145e+08
K12489	3.0987672e+08	7.8845934e+09	7.4491467e+08	1.5705922e+09	4.6943907e+08	8.7320729e+08	1.2140564e+09	81365446	2.0953094e+08	8.6960645e+08	6.4570215e+08
K12490	1.8488866e+09	1.2778424e+09	3.2931636e+09	3.767316e+09	7.3715255e+08	2.9419891e+09	2.4071724e+09	1.2711432e+09	7.6213369e+08	1.6898175e+09	7.9583986e+08
K12492	1.5000788e+09	5.2639296e+08	7.3098681e+09	1.4242997e+09	1.445089e+09	4.5406652e+09	5.1359308e+09	8.1984005e+08	4.4990023e+08	1.5732398e+09	6.146529e+08
K12494	46992580	5.7836712e+08	3.1349873e+08	1.3502272e+08	86461821	1.094664e+09	2.8414508e+08	53510929	1.4564391e+08	1.9313866e+08	53470453
K12495	4.7467269e+08	2.4349517e+08	2.170771e+09	6.9164258e+08	7.287376e+08	1.0945086e+09	8.1858672e+08	1.3357273e+09	4.7194641e+08	5.5420072e+08	2.3270845e+08
K13882	3.1783166e+08	7.0814288e+10	1.3935594e+09	2.7586276e+09	6.7172342e+08	1.1728074e+09	1.6730167e+09	2.8165278e+08	2.2207501e+08	1.2230787e+09	6.7111744e+08
K02145	9.633205e+09	8.5252716e+09	1.9667287e+10	1.3982445e+10	1.0330106e+10	3.0299858e+10	3.3940124e+10	1.1582943e+10	7.970116e+09	2.1271082e+10	5.6965818e+09
K02147	3.1352592e+09	7.5685263e+09	9.9982311e+09	6.7597242e+09	5.692191e+09	1.6110967e+10	2.2435434e+10	8.076655e+09	6.4092722e+09	1.3085204e+10	3.558228e+09
K02148	1.7158153e+09	1.1685878e+09	7.1600884e+09	4.704972e+09	1.5444307e+09	5.8274638e+09	4.4498564e+09	3.2370167e+09	1.096587e+09	3.7151994e+09	2.7621399e+09
K02149	4.4976425e+08	8.0455194e+08	2.8114217e+09	1.8660807e+09	7.3711363e+08	2.1371337e+09	4.1361711e+09	1.1683431e+09	8.3465815e+08	2.2850573e+09	2.2451171e+08
K02150	1.0920832e+09	2.4094961e+09	5.783413e+09	3.1326009e+09	2.9178804e+09	6.534114e+09	1.2257173e+10	2.302323e+09	2.6400613e+09	4.7315735e+09	1.3856404e+09
K02151	3.1526164e+08	1.4638967e+09	9.6450063e+08	7.6138125e+08	5.5144586e+08	1.6292799e+09	3.0060002e+09	1.0612342e+09	1.0864775e+09	1.0542923e+09	4.4330756e+08
K02152	5.3045335e+08	7.4032146e+08	1.6520093e+09	2.0438034e+09	9.2623629e+08	2.2877881e+09	1.4635227e+09	1.1446205e+09	3.9541029e+08	1.8760619e+09	3.4675696e+08
K02154	4.4939043e+09	2.1442362e+09	2.7044178e+09	7.6675514e+09	3.4073215e+09	1.0807773e+10	6.4602039e+09	2.1515211e+09	2.4244488e+09	9.6184019e+09	1.8290894e+09
K02146	4.9825495e+09	2.0433119e+09	6.8784365e+09	9.3275817e+09	4.0937511e+09	1.1818919e+10	7.7830513e+09	3.179593e+09	1.6887741e+09	8.1738221e+09	2.4597055e+09
K02144	7.0748029e+08	2.5028095e+09	2.2268215e+09	1.5110503e+09	1.1805097e+09	3.9226248e+09	6.1898899e+09	1.7300232e+09	1.1641116e+09	1.8974335e+09	1.2049735e+09
K02155	1.6649017e+09	2.2500121e+09	2.7379093e+09	2.0154655e+09	7.3921707e+08	5.2205567e+09	9.8320716e+09	6.2581599e+08	1.9559785e+09	1.1718764e+09	1.3071171e+09
K03661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03662	2.8452438e+09	9.7493411e+08	4.9940447e+09	5.4717912e+09	2.18104e+09	4.6195943e+09	2.5470454e+09	1.9188667e+09	1.1275125e+09	3.9968209e+09	1.2240265e+09
K13883	61995145	1857.6034	1857.6034	20367769	1857.6034	2.3516127e+08	2.8634609e+08	45193013	1.1630301e+08	91127593	9882231.2
K05653	1.6812305e+09	2.2322918e+09	7.1057539e+08	9.8682745e+08	1.326719e+09	8.5737058e+09	7.5272514e+08	1.0096913e+09	60400560	6.9331438e+08	4.9591884e+08
K05654	9.4873083e+08	1.1054533e+09	5.815136e+08	4.2847123e+08	8.8864956e+08	3.4883447e+09	2.7118738e+08	5.123692e+08	31999505	3.768168e+08	2.9528959e+08
K13885	2.9692683e+09	1.0257496e+08	1.5412216e+09	4.2944461e+09	1.2192906e+09	7.4901564e+08	1.5160421e+09	8.3831986e+08	1.7105007e+08	7.5494628e+08	2.3428319e+08
K08009	3.1736264e+08	56241867	27376038	8.3706304e+08	60462724	5.153475e+08	1.9217199e+08	2.4765608e+08	1.7069478e+08	1857.6034	1.3342585e+08
K08008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08010	11655808	44364387	2.2068152e+08	97509838	1.6228664e+08	1.5070029e+09	27001145	98506850	7347688.7	70825542	13568690
K08012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12391	4.5873662e+09	3.3642737e+09	1.8284704e+10	1.669948e+10	7.4044725e+09	1.0170903e+10	9.8383663e+09	4.592564e+09	1.778194e+09	8.8703284e+09	2.7628589e+09
K01189	6.477006e+08	6.3780936e+08	1.1417732e+09	2.1192865e+09	1.2440499e+09	1.0828667e+09	2.2854842e+09	1.6342592e+08	3.0960791e+08	1.9716215e+09	2.0610651e+08
K12309	2.7202107e+09	1.4183893e+09	3.8049031e+09	6.5416687e+09	2.9815703e+09	6.1512823e+09	6.5581577e+09	8.8339374e+09	2.1452192e+09	8.27783e+09	3.9294886e+09
K12316	1.0162219e+09	1.5180879e+09	3.4300532e+09	8.6571465e+09	2.13656e+09	3.2055786e+09	5.3533233e+09	6.3824566e+09	61567863	1.4250892e+10	1.3511202e+09
K01201	3.0976011e+09	2.368945e+08	4.7551104e+09	4.846578e+09	2.6286727e+09	1.1481048e+10	3.8294735e+09	1.2619059e+09	3.9876232e+08	7.6517018e+09	8.5929344e+08
K01217	5481136.8	17382423	3598653.8	22998904	28323363	66857937	1857.6034	9488467.6	1857.6034	2.413656e+08	877636.28
K01204	1.2134773e+08	1.7621182e+08	1.2174653e+09	4.0606518e+08	70219913	3.4151287e+08	6.2302031e+09	1.6165774e+08	1.2392837e+08	3.374007e+09	1.5131249e+08
K01205	1.9026589e+08	29168679	5.4271365e+08	1.868147e+09	3.4474963e+08	1.2569916e+09	2.9841212e+08	7.3835098e+08	29079342	4.3270104e+09	15662031
K01202	1857.6034	450222.98	1.7692174e+08	925299.03	95564028	1857.6034	35133409	1857.6034	51077059	7395264.1	1857.6034
K01195	3.916534e+08	7.8405991e+08	2.0756697e+09	1.5272248e+09	3.4810742e+08	1.3661725e+09	1.2509427e+09	2.6283709e+08	7.1110995e+08	1.052356e+10	1.403013e+08
K01192	2.3048536e+08	2.1859094e+08	1.723952e+08	5.7112465e+08	1.0057198e+08	5.8394705e+08	1.1185662e+09	1.9408459e+09	1.8916532e+08	3.3766537e+09	29782208
K12311	6.4665538e+08	3.1895026e+08	1.5781497e+09	1.5581527e+09	5.45603e+08	2.2059654e+09	3.6477287e+09	2.524165e+09	1.6554902e+08	7.2162899e+09	4.2444907e+08
K01134	3.9176498e+08	3.6219571e+08	1.3359886e+09	5.1702958e+08	8.3158104e+08	2.8290413e+09	6.7057151e+08	2.2830838e+09	61004184	2.7403536e+09	2.489001e+08
K01135	88200701	48713314	1.4480288e+08	93662171	1.5326557e+08	1.1548161e+08	2.6212613e+08	3.3430275e+09	20588791	5.0174257e+08	25465318
K01132	1.6820254e+08	1.1595883e+08	1.0005967e+09	3.3786472e+08	3.9132e+08	7.9546954e+08	5.253894e+08	4.5677121e+08	44202456	8.3641475e+08	2.4275095e+08
K01137	1.9734133e+09	6.5060047e+08	5.1020469e+09	3.397276e+09	2.4224288e+09	1.3003734e+10	6.5456799e+09	4.479916e+09	4.726631e+08	8.6648343e+09	1.1765774e+09
K01136	12799530	12166361	1.3173607e+08	1.4135733e+08	40009723	4.898836e+08	15863886	3020608.6	1857.6034	58499573	2691087.4
K01565	4.6518914e+08	1.6640261e+08	4.9429676e+08	1.0559072e+09	1.9411696e+08	1.9285367e+09	1.2628075e+09	3.105838e+09	27872444	4.146963e+09	2.4475678e+08
K01052	1.9513622e+08	2.6283852e+08	6.9459917e+08	7.0233706e+08	1.315942e+09	5.8629292e+09	1.6197576e+09	1.2938576e+09	18185347	2.8451655e+09	1.0359077e+08
K06129	85373363	1.1787626e+08	5.2278783e+08	4.3715548e+08	30333782	6.0974846e+08	2.806667e+08	5.7347215e+08	48852331	2.0924085e+08	59969571
K01158	1.4450522e+09	6.5436271e+08	1.5725764e+09	1.9533612e+09	9.5750392e+08	3.9520994e+09	5.1664939e+09	5.4512464e+08	1.4976533e+08	3.2522968e+09	6.1735586e+08
K12350	2.1889334e+08	1.4760136e+08	1.730643e+09	4.5336729e+08	5.8358396e+08	1.4618725e+09	7.3642886e+08	2.5257174e+08	1.8526818e+08	1.5334221e+09	96034882
K01444	60411648	1.7256879e+08	3.110542e+08	2.7480674e+08	2.5428905e+08	1.5849355e+08	5.8909562e+08	4.4505824e+08	1.6073716e+08	3.8722074e+08	2.1310647e+08
K12382	9.5313189e+09	1.3932056e+10	3.5438495e+10	7.0674392e+09	1.0992146e+10	3.4235163e+10	2.5227269e+10	3.0434701e+10	5.236937e+09	4.6800988e+10	5.0967096e+09
K12383	8399951.2	98648553	6.8486243e+08	6.3414043e+08	1.1348779e+08	1.1223848e+09	6.4462722e+08	2.105569e+08	1.4701526e+08	3.0887751e+09	27182846
K01074	3.2719231e+09	2.4883911e+09	7.3278074e+09	6.5628248e+09	1.7373957e+09	5.7033668e+09	1.1817829e+10	5.2222081e+09	2.7763692e+09	1.5170607e+10	6.7416662e+08
K12384	2.8334091e+09	7.1887113e+08	7.2904885e+09	3.0906007e+09	2.1634285e+09	1.0693822e+10	5.5117267e+09	3.4798382e+09	5.4921923e+08	1.7931195e+10	2.4272047e+09
K12385	1.5352043e+09	5.2812087e+08	1.183424e+09	1.5759817e+09	1.6062024e+09	5.8548887e+09	2.2249455e+09	3.8207958e+09	6.6498571e+08	1.2757951e+09	8.9093172e+08
K13443	1.3090805e+09	2.0329602e+09	1.4688468e+10	2.0169117e+09	4.0681508e+09	9.3375959e+09	5.5842397e+09	6.0164894e+09	3.695949e+08	4.1119302e+09	5.3827045e+08
K12386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12301	71162515	39138088	54714638	37933050	82863303	1.0607459e+08	1.2089416e+08	97207857	1857.6034	77789495	80517180
K12347	1.784367e+08	2.02043e+08	1857.6034	1857.6034	1857.6034	7.106269e+08	2.8122842e+08	61639298	41466270	2.4351867e+08	41089235
K12387	4.8619987e+08	9.1567802e+08	1.187765e+09	1.253542e+09	6.3460952e+08	4.9913181e+09	2.3061487e+09	6.3581616e+08	2.2532719e+08	2.8174055e+09	3.3171462e+08
K05642	27336922	1.3778935e+09	1.22787e+08	4.9348021e+08	4.3495577e+08	2.0086446e+08	76004529	6.3515541e+08	6309518.5	2.5508526e+08	4.0607755e+08
K05656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12305	1857.6034	2401994.5	21933697	32439237	29477792	1.756013e+08	18683873	11993866	2433576.3	56931215	654195.51
K12388	1.3172395e+08	6.9570233e+08	9.3127045e+08	2.2345584e+09	52498142	6.7229091e+08	2.4562137e+09	8.0595781e+08	1.0709266e+09	2.8513274e+08	70064360
K12389	1.24256e+08	23146219	32658796	2.4950846e+08	3.8108577e+08	1.2502911e+09	28366022	66585211	22007731	37074447	33792279
K12390	81831250	1.2264966e+08	4.2049384e+08	1.8591308e+08	1.107998e+08	1.7575761e+08	5.2395022e+08	2.5803106e+08	33044375	1.0444446e+09	44366568
K12307	156746.78	11691270	4503833.5	2988558.4	25287594	3545870.2	1.1390048e+08	2951359.6	1857.6034	27471236	1857.6034
K10532	5114830.7	1857.6034	1857.6034	8481839.9	1.9193445e+08	49676968	1857.6034	1857.6034	1857.6034	72028585	1857.6034
K13444	1.200455e+08	15854070	54762544	2.2413495e+08	1.0573195e+08	3.6619532e+08	2.293504e+08	1.067901e+08	63634873	4.0070432e+08	69717682
K08239	56610855	14256568	57405087	1.9733785e+08	39207908	1.0517884e+08	88011211	19823648	21076250	1.2018136e+08	9466149
K01125	99447030	4351621.8	78645382	11310965	1857.6034	48906272	47264008	2.0856334e+08	1493192.4	18694475	1857.6034
K12392	4.2676612e+09	2.7891801e+09	1.3052201e+10	1.6484397e+10	4.2015945e+09	1.1501237e+10	1.3776579e+10	4.5814907e+09	2.9678482e+09	1.1588559e+10	3.5033634e+09
K12393	4.5903887e+09	3.2292586e+09	1.3041031e+10	9.6240336e+09	4.5197706e+09	1.010545e+10	1.0551048e+10	5.3817548e+09	2.3236533e+09	7.9475188e+09	1.5027304e+09
K12394	9.0192242e+08	1.3821188e+09	4.8118302e+09	5.060558e+09	1.915881e+09	4.554551e+09	3.8162157e+09	1.6083299e+09	5.4349014e+08	2.9183254e+09	8.6777056e+08
K12395	1.1614823e+08	7805120.1	95649994	1.3955818e+08	3.0307733e+08	1.3776415e+08	1.0187723e+08	1.2465582e+08	29167849	2.5263447e+08	13700353
K12396	6.0015059e+09	2.7592563e+09	8.4105232e+09	9.2353873e+09	4.8429753e+09	1.5832984e+10	2.0345966e+10	4.3276368e+09	2.0840986e+09	6.2775464e+09	1.6869269e+09
K12397	4.4395076e+09	1.9395075e+09	1.4784304e+10	7.4223942e+09	6.6777498e+09	1.8922117e+10	1.1980359e+10	4.0908264e+09	2.004525e+09	7.7842204e+09	1.7049911e+09
K12398	3.0499758e+09	1.276928e+09	4.8669438e+09	3.6579016e+09	2.7748272e+09	8.6953573e+09	8.8095256e+09	3.5049731e+09	1.3121286e+09	2.5696729e+09	8.0148788e+08
K12399	4.0327065e+08	3.159748e+08	1.4564562e+09	5.1701774e+08	3.4825495e+08	1.6999193e+09	1.8875631e+09	2.4919406e+08	1.8428099e+08	4.0646272e+08	2.5599696e+08
K12400	2.9864774e+08	5.4966674e+08	1.9872962e+08	4.8997551e+08	9.7170552e+08	3.7887874e+08	1.8955672e+08	1.8591553e+08	13597032	4.1945044e+08	1.0476849e+09
K12401	37327293	76343467	1.6460818e+08	7.4971971e+08	1.4682627e+08	1.4185101e+08	2.1795376e+08	24672992	37557936	9256934.2	56225032
K12402	2975931.8	30872542	4346642.6	31974216	41525668	53714099	1857.6034	4520654	1857.6034	930624.76	2787993.1
K12403	51038929	98360848	1.135781e+08	2.9396311e+08	2.3941888e+08	2.3138515e+08	2.8395867e+08	1.4755005e+08	30015324	71375938	43036175
K12404	1.1167775e+09	9.9016826e+08	4.5183756e+09	2.3748902e+09	1.1023642e+09	2.1254759e+09	4.3585081e+09	1.0078437e+09	1.3766943e+09	2.4870641e+09	1.1855324e+09
K17879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13348	4768317.3	9652751.7	58659378	87672681	99386655	1.4098192e+08	65327850	14745400	24541122	1.4791923e+08	70509720
