KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K01710	NaN	427785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K01790	NaN	120750	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00067	NaN	159530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01252	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00216	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02363	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02364	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14817	NaN	NaN	4.80655e+11	5361.3	21395.15	26364.8	NaN	NaN	NaN	NaN	NaN	NaN
K12468	NaN	NaN	6.494312e+10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4024363e+08	7.993549e+08	NaN	NaN
K01066	NaN	0.0312	1.9679228e+11	19055.056	11241.672	13881.388	NaN	NaN	NaN	NaN	NaN	NaN
K00622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31087348	6.1541089e+08	1.0762906e+11	NaN
K12154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
mpn_MPN263	7236842.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06866	NaN	1318100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
eco_b1004	NaN	2245600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
mpn_MPN428	2740274.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04564	NaN	9259353	9.5352965e+12	74152.038	91184.035	139211.98	4.2587263e+08	2.7950601e+08	5.8321576e+09	1.070899e+10	9.5031567e+11	1067820
K04565	NaN	118678	7.310842e+12	40430.082	283692.64	307249.56	1.8607004e+08	1.6588561e+08	8.454205e+09	3.6510297e+10	1.2237759e+12	47740000
K01070	NaN	141224	4.06e+12	37284.8	NaN	NaN	4.7089231e+08	7.3916639e+08	4.8598949e+09	1.801284e+10	1.4134631e+12	1.0857e+08
eco_b4243	NaN	2705150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03781	NaN	3266514	9.2205655e+12	20158.94	NaN	NaN	1.1764789e+09	6.5464146e+08	8.9370468e+09	1.041764e+10	1.1591699e+12	11225100
K03782	NaN	3721952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15374	NaN	NaN	NaN	NaN	NaN	NaN	6.5007806e+08	6.1702574e+08	4.6057596e+09	8.4510814e+09	2.13133e+12	42000000
K01897	NaN	41184	1.1364951e+14	1233238.5	933520.29	1144373.2	1.7187682e+09	2.3087401e+09	2.3724471e+10	2.7950442e+10	3.5871963e+12	59198220
K01118	3398169.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03426	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	28492796	65023118	3.0518374e+10	0.0312
K01061	NaN	204171	6.6955e+11	6649.65	NaN	NaN	NaN	NaN	8.5385871e+09	2.3633792e+09	2.8694194e+11	17958500
K01821	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01045	NaN	NaN	NaN	NaN	NaN	NaN	54024919	15335007	7.186445e+09	5.7239414e+09	0.0312	18600000
K01101	NaN	NaN	1.1045112e+13	27298.44	41506.296	65701.584	NaN	NaN	NaN	NaN	NaN	NaN
K10678	NaN	49680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10679	NaN	779681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10680	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06281	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06282	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.6061888e+09	1.1023246e+10	NaN	37305000
K07416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17647400	26325721	2.4988895e+09	0.0312
K01253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8483501e+09	1.7796728e+10	1.3937537e+12	464100
K07414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.9290537e+08	9.2828966e+08	4.8512852e+10	3650500
K03927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84663039	69969437	4.8490158e+08	786580
K00046	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00062	NaN	NaN	1.8125845e+13	531.645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00063	NaN	NaN	5.813944e+12	141779.6	14327.944	42777.432	NaN	NaN	NaN	NaN	NaN	NaN
K00069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4500051.3	27304514	NaN	NaN
K00076	NaN	369750	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K00098	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06221	NaN	267575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06222	NaN	59274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08322	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5316266e+08	9.4158802e+08	1.144469e+11	0.0312
K11162	NaN	NaN	NaN	NaN	NaN	NaN	10014497	20141292	93774653	3.2341423e+08	1.6129798e+11	2019360
K11539	NaN	NaN	NaN	NaN	NaN	NaN	34402771	29439092	4.6458465e+08	2.6054372e+08	2.7473531e+10	NaN
K13574	NaN	925965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00107	NaN	NaN	1.14931e+13	63944.242	117933.93	151680.52	NaN	NaN	NaN	NaN	NaN	NaN
K05357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6352775e+09	4.0786409e+08	NaN	1416470
K08317	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08318	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08319	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08325	NaN	282510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45506278	1.1924081e+08	5.6549885e+08	338040
K11164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.2200024e+08	8.4014742e+10	NaN	3.332e+09
K11165	NaN	NaN	NaN	NaN	NaN	NaN	4.1640525e+08	6.2581549e+08	1.7223485e+09	7.380696e+09	7.7561239e+10	1320000
K11166	NaN	NaN	NaN	NaN	NaN	NaN	10550138	58206804	4.8566794e+08	3.4599896e+08	1.5606931e+11	0.0312
K11169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74772246	4314009.9	NaN	NaN
K11170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	2.6080495e+10	NaN
K00138	NaN	66666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08324	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00219	NaN	16800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13236	NaN	NaN	NaN	NaN	NaN	NaN	1.2212083e+09	1.976959e+09	1.8795707e+09	4.6021513e+09	8.4522078e+11	8676500
K13948	NaN	NaN	NaN	NaN	NaN	NaN	1.1125199e+08	84077421	3.2528476e+09	3.4748184e+09	3.7318855e+11	12534900
K13949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2229825e+08	7.8096451e+08	1.3998617e+09	7897500
K08297	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57332121	1.6707695e+08	2.43432e+08	0.0312
K00280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1905845e+08	7.311728e+08	0.0312	1145520
K09024	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.6165772e+08	5.2722409e+08	NaN	NaN
K02846	NaN	187116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00311	NaN	NaN	NaN	NaN	NaN	NaN	1.1485638e+08	2.3954405e+08	4.2941679e+08	9.426315e+08	1.9951229e+11	NaN
K00327	NaN	NaN	1.2894751e+13	144171.62	203755.17	134868	5.2172038e+08	9.5249371e+08	2.8764332e+10	1.1861058e+10	1.1190891e+12	28704800
K00355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0742057e+08	1.9125928e+09	2.6814344e+12	12001200
K00344	NaN	297850	5.044736e+12	5942.194	14672.62	27005.57	2.0282445e+09	1.4535026e+09	3.3447798e+09	8.1218108e+09	6.7134516e+11	17897600
K00354	NaN	NaN	1.03192e+13	304946.8	278748.4	149428.4	NaN	NaN	NaN	NaN	NaN	NaN
K06879	NaN	27918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07812	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10758	NaN	NaN	NaN	NaN	NaN	NaN	18719383	31003657	2.2299231e+09	4.5319148e+09	1.0526488e+11	1828760
K05906	NaN	NaN	NaN	NaN	NaN	NaN	67687508	1.2215317e+08	6.5047888e+09	1.0247316e+10	7.8113425e+11	19341500
K07304	43625.433	270088	8.393528e+11	5452.104	13306.696	7739.96	NaN	NaN	8813214.9	1.120497e+09	3.9023306e+10	1800100
K07305	1144164.7	233722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12260	NaN	NaN	NaN	NaN	3636.899	4490.847	NaN	NaN	3.0057017e+08	9.5581362e+08	0.0312	30595000
K07306	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2553271e+09	1.9816126e+08	2.3291603e+11	NaN
K00428	NaN	0.0312	8.908458e+12	121910.74	19878.506	20655.358	NaN	NaN	NaN	NaN	NaN	NaN
K12550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03386	NaN	4981493	1.4038151e+13	297644.67	665833.93	606854.65	2.140462e+09	4.0843118e+09	7.5723841e+10	8.0587984e+10	2.0002134e+13	2.790122e+08
K03564	NaN	787020	1.2038065e+12	7935.005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11065	NaN	3537408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.543211e+09	1.2838422e+10	1.9664311e+12	18419400
K06711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45989085	69458592	4.710965e+10	NaN
K07336	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.219254e+08	31878967	0.0312	3173700
K05916	NaN	0.0312	4.014738e+14	277913.87	385121.58	64114.113	NaN	NaN	NaN	NaN	NaN	NaN
K07428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65994334	5.3306878e+08	NaN	NaN
K04091	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.3293915e+08	2.5459843e+09	1.8158689e+11	4496160
K06072	NaN	NaN	8.256625e+12	111699.57	231197.2	152428.58	71634068	37246107	8.5613618e+08	1.4386487e+09	2.2992856e+11	5919200
K09018	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27705848	1.202604e+08	1.0013929e+11	1747250
K00528	NaN	85064	1.4636184e+12	9439.964	NaN	NaN	1.0217237e+09	1.0606016e+09	1.3683033e+09	1.6763679e+10	1.7278606e+11	1.56462e+08
K00537	NaN	275723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04068	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04069	NaN	105534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00540	NaN	1135163	2.3338438e+13	340676.29	664838.16	313982.48	2.4859512e+09	1.4548157e+09	1.3843467e+10	2.8039068e+10	4.1550818e+11	1.361829e+08
K05539	NaN	43030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05540	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05541	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05542	NaN	NaN	3.0928068e+12	4756.212	10781.424	18183.078	NaN	NaN	3.3074828e+08	2.5874676e+08	1.6410684e+10	0.0312
K05543	NaN	NaN	2.0989824e+12	2343.552	19574.4	13952.256	NaN	NaN	2.0496317e+08	4.0910952e+08	4.4506402e+10	3372120
K05544	NaN	NaN	1.1114852e+13	21144.204	NaN	NaN	NaN	NaN	6.8719268e+08	5.5588271e+08	1.2902824e+11	1924000
K05545	NaN	NaN	3.889099e+11	747.212	9049.853	NaN	NaN	NaN	92703.47	16127570	NaN	NaN
K08351	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09019	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11933	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12136	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12137	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12138	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12139	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12140	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12141	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12142	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12144	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12145	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12957	NaN	78013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13979	NaN	774431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00550	NaN	NaN	NaN	101.97	10202.15	60721.178	NaN	NaN	NaN	NaN	NaN	NaN
K00554	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00555	NaN	NaN	9.72477e+12	64343.88	39922.23	37336.71	35965215	2.1311404e+08	2.8186769e+09	2.3267277e+09	4.7889707e+11	9291900
K03439	NaN	181640	2.087943e+12	13043.602	15823.522	11489.192	9167797.6	53419833	9.0181253e+08	1.0886917e+09	2.580133e+11	11536800
K00556	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00557	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07442	NaN	NaN	3.917324e+12	3859.874	9682.24	NaN	NaN	NaN	4.2042512e+08	1.6087888e+09	9.2396277e+10	3496900
K05925	NaN	NaN	NaN	NaN	NaN	NaN	2.3055886e+08	2.0868861e+08	6.0128304e+08	1.7321709e+09	1.0708527e+11	4558800
K00571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8933942.3	3.304371e+08	2.9151014e+10	127116
K03427	53252.553	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07319	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07320	NaN	244900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00573	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00574	NaN	131810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00586	NaN	NaN	9.2385e+11	3629.1	44075.1	34082.1	NaN	NaN	1.1996428e+09	1.9016977e+09	1.733921e+10	6326100
K00587	NaN	NaN	7.023732e+10	NaN	5844.028	11924.905	NaN	NaN	2.3891211e+08	4.0291256e+08	6.0370184e+10	0.0312
K07755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13496006	18572085	3.3799503e+08	NaN
K00598	NaN	24696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02493	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02533	NaN	54858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02687	NaN	87021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03216	205949.8	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03438	3337757.5	101850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11393	NaN	NaN	NaN	NaN	NaN	NaN	76161599	1.0681169e+08	7.0913278e+08	1.216576e+09	1.022214e+11	1101520
K00628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00661	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00664	NaN	NaN	2.3182185e+11	361.855	22749.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00670	NaN	NaN	4.5752877e+13	239094.26	320631.14	345741.33	1.3559832e+09	1.4670118e+09	1.6239649e+10	3.0316876e+10	2.5944685e+12	76456900
K00671	NaN	NaN	1.5203825e+12	160048.52	NaN	NaN	7.3948293e+08	5.8192322e+08	4.8862926e+09	1.0098339e+10	1.2634972e+12	50675660
K00675	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02615	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03818	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03819	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03820	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03824	NaN	165330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03825	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03826	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03827	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03828	NaN	38076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03829	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03830	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09994	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00684	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00685	NaN	NaN	4.2429559e+11	6985.664	NaN	NaN	15369197	23849831	6.5391695e+08	1.5895917e+09	1.2731119e+11	413882
K05619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	4137455.2	NaN	NaN
K05620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.1041427e+09	NaN
K05621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8253962e+09	NaN
K03669	NaN	23100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5338690.5	3965727.4	8.0013955e+09	NaN
K00773	NaN	98625	NaN	NaN	NaN	NaN	4.3356532e+08	1.171116e+08	1.3972046e+09	2.1796731e+09	9.0853797e+10	3920540
K00777	NaN	NaN	8.744085e+11	223.668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00809	NaN	NaN	1.6658415e+13	219374.82	144748.45	140809.18	NaN	NaN	7.8406316e+08	1.5875367e+09	4.0625232e+10	2612520
K00881	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10669	NaN	NaN	2.53161e+11	723.12	NaN	NaN	NaN	NaN	10940486	1.2778843e+09	1.6066019e+10	0.0312
K00924	NaN	NaN	2.1199147e+13	157211.08	242367.25	359920.95	NaN	NaN	2.1982218e+08	2.7528123e+08	1.3199215e+10	NaN
K07559	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09001	NaN	46125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10710	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11216	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87586146	2.9778653e+08	4.194044e+09	0.0312
K13024	NaN	NaN	NaN	NaN	NaN	NaN	46598684	68164674	2.9037503e+08	1.8441078e+10	2.9844665e+11	0.0312
K10908	NaN	NaN	4.5043691e+12	3998.96	1354959.8	903956.8	NaN	NaN	2.0992848e+09	8.8376794e+08	5.4490384e+10	0.0312
K00982	NaN	102168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00987	NaN	NaN	1.0619424e+12	23387.886	15408.171	27717.174	NaN	NaN	NaN	NaN	NaN	NaN
K13291	NaN	NaN	NaN	NaN	NaN	NaN	1.2920863e+08	79292010	1.3639437e+09	1.485442e+09	3.7160428e+11	1599650
K00989	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13069	NaN	18550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4347629e+08	29879361	1.6290757e+10	0.0312
K10761	NaN	NaN	3.250929e+11	NaN	6433.365	8307.798	NaN	NaN	4.8732935e+08	8.1214917e+08	1.221564e+11	2911460
K02362	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14845999	37835737	1.285756e+10	0.0312
K08898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1273397e+08	9.6199634e+08	8.008913e+09	0.0312
K05854	NaN	NaN	NaN	NaN	NaN	NaN	3.4090547e+08	78162961	7.6072568e+08	5.5391945e+08	1.2301347e+11	NaN
K05855	NaN	NaN	NaN	NaN	NaN	NaN	1.0170756e+09	3.9322347e+08	1.6629403e+08	29149626	NaN	NaN
K07363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33586343	18522206	NaN	NaN
K07364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	236441.9	0.0312	NaN	NaN
K07370	NaN	NaN	NaN	NaN	NaN	NaN	4.9141039e+08	9.8967941e+08	14686373	25218978	NaN	NaN
K08885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59947118	2.5537789e+08	NaN	0.0312
K08888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47398389	0.0312	NaN	NaN
K08889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.644866e+08	6.0372812e+08	2.0806779e+10	0.0312
K08891	NaN	NaN	NaN	NaN	NaN	NaN	2.0891912e+08	1.2445424e+08	NaN	NaN	NaN	NaN
K08892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2510093.3	6992198.7	0.0312	NaN
K08893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K08895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K04413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87909059	18206237	1.2275309e+11	NaN
K08282	NaN	NaN	1.0333294e+13	77819.988	89899.4	107352.96	10196625	14418415	6.4903315e+09	1.100981e+10	4.3874375e+11	25585600
K08789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27600294	1.3460257e+08	1.0426241e+11	0.0312
